"","date","yn","day","night","dd","rate","d_rate","n_rate","dd_rate","month","year"
"705",2017-07-28,0,0,0,0,0,0,0,0,7,2017
"706",2017-07-29,0,0,0,0,0,0,0,0,7,2017
"707",2017-07-30,0,0,0,0,0,0,0,0,7,2017
"708",2017-07-31,1,1,0,0,0.291666666666667,0.503899220155969,0,0,7,2017
"709",2017-08-01,0,0,0,0,0,0,0,0,8,2017
"710",2017-08-02,0,0,0,0,0,0,0,0,8,2017
"711",2017-08-03,0,0,0,0,0,0,0,0,8,2017
"712",2017-08-04,1,0,1,0,0.666666666666667,0,2.00382675247869,0,8,2017
"713",2017-08-05,0,0,0,0,0,0,0,0,8,2017
"714",2017-08-06,1,1,1,0,33.9166666666667,51.8452501519141,12.7773949000689,0,8,2017
"715",2017-08-07,0,0,0,0,0,0,0,0,8,2017
"716",2017-08-08,1,1,0,0,13.625,23.9511698880977,0,0,8,2017
"717",2017-08-09,0,0,0,0,0,0,0,0,8,2017
"718",2017-08-10,0,0,0,0,0,0,0,0,8,2017
"719",2017-08-11,0,0,0,0,0,0,0,0,8,2017
"720",2017-08-12,0,0,0,0,0,0,0,0,8,2017
"721",2017-08-13,1,1,1,1,5.95833333333333,7.41198270537369,2.04034005667611,11.9463943841736,8,2017
"722",2017-08-14,1,1,1,1,13.0833333333333,17.0172360408711,3.46383543463835,25.7965451055662,8,2017
"723",2017-08-15,1,1,1,0,3.45833333333333,5.28918779099845,1.42644873699851,0,8,2017
"724",2017-08-16,1,1,1,1,12.2083333333333,1.71748599875544,27.3282944462701,18.0927835051546,8,2017
"725",2017-08-17,1,1,0,0,0.25,0.449204533638349,0,0,8,2017
"726",2017-08-18,1,1,1,0,25.375,20.3419516263553,39.609375,0,8,2017
"727",2017-08-19,1,1,0,1,1.08333333333333,0.451505016722408,0,9.3628088426528,8,2017
"728",2017-08-20,0,0,0,0,0,0,0,0,8,2017
"729",2017-08-21,1,1,0,0,1,1.81569822423032,0,0,8,2017
"730",2017-08-22,1,1,1,0,11.625,15.5499367888748,8.50846374960077,0,8,2017
"731",2017-08-23,1,1,0,0,12.25,22.362138178745,0,0,8,2017
"732",2017-08-24,1,1,1,1,23.7916666666667,25.7033898305085,24.1442581461563,10.4347826086957,8,2017
"733",2017-08-25,0,0,0,0,0,0,0,0,8,2017
"734",2017-08-26,0,0,0,0,0,0,0,0,8,2017
"735",2017-08-27,0,0,0,0,0,0,0,0,8,2017
"736",2017-08-28,1,1,0,0,4.625,8.55949448430973,0,0,8,2017
"737",2017-08-29,1,1,1,1,125.64992743106,135.802095711354,125.899814471243,61.92,8,2017
"738",2017-08-30,0,0,0,0,0,0,0,0,8,2017
"739",2017-08-31,0,0,0,0,0,0,0,0,8,2017
"740",2017-09-01,0,0,0,0,0,0,0,0,9,2017
"741",2017-09-02,0,0,0,0,0,0,0,0,9,2017
"742",2017-09-03,1,1,1,1,34.125,37.7337110481586,33.4984894259819,14.5748987854251,9,2017
"743",2017-09-04,1,1,1,1,107.875,65.1469784722981,170.634586466165,90.0608519269777,9,2017
"744",2017-09-05,0,0,0,0,0,0,0,0,9,2017
"745",2017-09-06,0,0,0,0,0,0,0,0,9,2017
"746",2017-09-07,0,0,0,0,0,0,0,0,9,2017
"747",2017-09-08,0,0,0,0,0,0,0,0,9,2017
"748",2017-09-09,1,1,1,0,0.75,0.718801996672213,0.953081335490513,0,9,2017
"749",2017-09-10,0,0,0,0,0,0,0,0,9,2017
"750",2017-09-11,0,0,0,0,0,0,0,0,9,2017
"751",2017-09-12,0,0,0,0,0,0,0,0,9,2017
"752",2017-09-13,0,0,0,0,0,0,0,0,9,2017
"753",2017-09-14,1,0,1,0,0.25,0,0.621851158773571,0,9,2017
"754",2017-09-15,0,0,0,0,0,0,0,0,9,2017
"755",2017-09-16,0,0,0,0,0,0,0,0,9,2017
"756",2017-09-17,0,0,0,0,0,0,0,0,9,2017
"757",2017-09-18,1,0,1,0,1.04166666666667,0,2.54777070063694,0,9,2017
"758",2017-09-19,0,0,0,0,0,0,0,0,9,2017
"759",2017-09-20,1,1,0,0,132,261.848237860177,0,0,9,2017
"760",2017-09-21,1,1,1,1,120.208333333333,73.2934131736527,132.785234899329,340.05540166205,9,2017
"761",2017-09-22,1,1,1,0,87.2083333333333,116.201478743068,69.7841526249826,0,9,2017
"762",2017-09-23,0,0,0,0,0,0,0,0,9,2017
"763",2017-09-24,0,0,0,0,0,0,0,0,9,2017
"764",2017-09-25,0,0,0,0,0,0,0,0,9,2017
"765",2017-09-26,0,0,0,0,0,0,0,0,9,2017
"766",2017-09-27,0,0,0,0,0,0,0,0,9,2017
"767",2017-09-28,1,0,1,0,0.541666666666667,0,1.27294981640147,0,9,2017
"768",2017-09-29,0,0,0,0,0,0,0,0,9,2017
"769",2017-09-30,0,0,0,0,0,0,0,0,9,2017
"770",2017-10-01,0,0,0,0,0,0,0,0,10,2017
"771",2017-10-02,0,0,0,0,0,0,0,0,10,2017
"772",2017-10-03,0,0,0,0,0,0,0,0,10,2017
"773",2017-10-04,0,0,0,0,0,0,0,0,10,2017
"774",2017-10-05,0,0,0,0,0,0,0,0,10,2017
"775",2017-10-06,0,0,0,0,0,0,0,0,10,2017
"776",2017-10-07,0,0,0,0,0,0,0,0,10,2017
"777",2017-10-08,0,0,0,0,0,0,0,0,10,2017
"778",2017-10-09,0,0,0,0,0,0,0,0,10,2017
"779",2017-10-10,0,0,0,0,0,0,0,0,10,2017
"780",2017-10-11,0,0,0,0,0,0,0,0,10,2017
"781",2017-10-12,0,0,0,0,0,0,0,0,10,2017
"782",2017-10-13,0,0,0,0,0,0,0,0,10,2017
"783",2017-10-14,0,0,0,0,0,0,0,0,10,2017
"784",2017-10-15,1,1,0,0,1.66666666666667,3.59191818408581,0,0,10,2017
"785",2017-10-16,1,1,1,1,17.9583333333333,30.6382978723404,6.61140160693789,9.44099378881987,10,2017
"786",2017-10-17,1,1,1,1,14.8599918835875,3.63086232980333,27.5514874141876,7.44314266023432,10,2017
"787",2017-10-18,0,0,0,0,0,0,0,0,10,2017
"788",2017-10-19,1,1,1,0,1.83492615117289,2.73625538383582,1.27304874968426,0,10,2017
"789",2017-10-20,1,1,1,1,10.3047861861166,3.01905972045743,16.9721416866255,13.360824742268,10,2017
"790",2017-10-21,1,1,1,1,7.46221990620115,4.03258655804481,10.9460987561251,6.92307692307692,10,2017
"791",2017-10-22,1,1,1,1,18.9748045178106,4.97250287760583,35.5811334918053,2.97315898141776,10,2017
"792",2017-10-23,1,1,1,1,90.369941527239,143.852364475202,53.5396132252027,6.43298969072165,10,2017
"793",2017-10-24,1,1,1,1,45.5448068122574,27.699433865157,67.3123366114777,20.7407407407407,10,2017
"794",2017-10-25,1,1,1,1,15.7295077087922,8.51953769950468,20.6198859409869,24.5733788395904,10,2017
"795",2017-10-26,1,1,1,1,14.4616809446631,0.559295701708959,29.8293346524858,2.94679399727149,10,2017
"796",2017-10-27,1,1,1,1,23.75,31.4263445050663,16.5048065072714,23.5422343324251,10,2017
"797",2017-10-28,1,1,1,1,17.875,7.22627737226277,20.3514808897628,59.7144799456152,10,2017
"798",2017-10-29,0,0,0,0,0,0,0,0,10,2017
"799",2017-10-30,0,0,0,0,0,0,0,0,10,2017
"800",2017-10-31,1,1,0,0,4.58439453577217,10.432033719705,0,0,10,2017
"801",2017-11-01,1,1,1,0,0.833960734348758,1.14315956602276,0.699963543565439,0,11,2017
"802",2017-11-02,1,1,1,0,1.16700434153401,2.10023866348449,0.523636363636364,0,11,2017
"803",2017-11-03,0,0,0,0,0,0,0,0,11,2017
"804",2017-11-04,1,1,0,0,2.125,4.89795918367347,0,0,11,2017
"805",2017-11-05,1,1,0,0,27,62.4327579285428,0,0,11,2017
"806",2017-11-06,1,1,1,1,70.7378335949765,332.380952380952,8.44024747639206,318.498659517426,11,2017
"807",2017-11-07,0,0,0,0,0,0,0,0,11,2017
"808",2017-11-08,0,0,0,0,0,0,0,0,11,2017
"809",2017-11-09,1,1,1,1,28.875,60.3090268365411,5.57209191570425,4.79041916167665,11,2017
"810",2017-11-10,1,1,1,1,11.8333333333333,3.3278955954323,19.3277111295878,11.4817275747508,11,2017
"811",2017-11-11,1,1,1,1,7.75,3.24014727942179,11.4326341983647,9.07161803713528,11,2017
"812",2017-11-12,1,0,1,0,1.66666666666667,0,3.40506029794278,0,11,2017
"813",2017-11-13,1,1,1,0,1.33333333333333,2.56825353272054,0.509614250324407,0,11,2017
"814",2017-11-14,1,1,1,1,24,16.6428178315905,34.0718069452619,2.84772577455504,11,2017
"815",2017-11-15,1,1,1,0,1.45833333333333,0.794811646198427,2.28356631034888,0,11,2017
"816",2017-11-16,0,0,0,0,0,0,0,0,11,2017
"817",2017-11-17,1,1,1,0,1.08333333333333,1.19916724496877,1.17908527313136,0,11,2017
"818",2017-11-18,1,1,0,0,4.5,10.8210409128862,0,0,11,2017
"819",2017-11-19,1,1,1,1,33.9166666666667,33.5584705554005,33.4708144005592,38.092749836708,11,2017
"820",2017-11-20,1,1,1,1,27.8333333333333,16.723100601651,39.1022211885103,16.4276401564537,11,2017
"821",2017-11-21,1,1,1,1,20.9583333333333,23.1313131313131,19.6401625072548,18.2693558880937,11,2017
"822",2017-11-22,1,1,1,1,69.4583333333333,72.7088607594937,65.7351407716371,75.3216374269006,11,2017
"823",2017-11-23,1,0,1,0,2.70833333333333,0,5.41353383458647,0,11,2017
"824",2017-11-24,1,1,0,0,39.7916666666667,97.2010178117048,0,0,11,2017
"825",2017-11-25,1,1,1,0,4.83333333333333,11.119297251346,0.580979827089337,0,11,2017
"826",2017-11-26,1,0,1,0,2.04166666666667,0,4.06077348066298,0,11,2017
"827",2017-11-27,1,0,1,0,0.916666666666667,0,1.82027120202252,0,11,2017
"828",2017-11-28,1,1,0,0,0.666666666666667,1.64336661911555,0,0,11,2017
"829",2017-11-29,1,1,0,0,31.75,78.433166547534,0,0,11,2017
"830",2017-11-30,1,1,0,0,5.91666666666667,14.647564469914,0,0,11,2017
"831",2017-12-01,0,0,0,0,0,0,0,0,12,2017
"832",2017-12-02,1,1,0,0,22.5,55.9102674719586,0,0,12,2017
"833",2017-12-03,1,1,1,1,26,1.86716611439274,47.1135430916553,14.7032546266752,12,2017
"834",2017-12-04,0,0,0,0,0,0,0,0,12,2017
"835",2017-12-05,1,1,0,0,0.375,0.936686903729402,0,0,12,2017
"836",2017-12-06,1,1,1,1,11.7083333333333,3.43949044585987,19.3112853733379,5.49268912905277,12,2017
"837",2017-12-07,1,1,0,0,1.58333333333333,3.96636706291679,0,0,12,2017
"838",2017-12-08,1,1,0,0,10.5,26.3414634146341,0,0,12,2017
"839",2017-12-09,1,1,0,0,0.5,1.2559965111208,0,0,12,2017
"840",2017-12-10,1,1,1,0,12.5833333333333,26.721001309853,3.83282364933741,0,12,2017
"841",2017-12-11,1,1,1,1,91.2916666666667,146.245082325514,58.9950203712087,33.2447817836812,12,2017
"842",2017-12-12,1,1,1,1,26.2083333333333,19.7404112585679,22.2327790973872,76.4601769911504,12,2017
"843",2017-12-13,1,1,1,1,32.75,37.1036496350365,11.6391589418946,131.818181818182,12,2017
"844",2017-12-14,0,0,0,0,0,0,0,0,12,2017
"845",2017-12-15,1,1,0,0,9.16666666666667,23.1612808890189,0,0,12,2017
"846",2017-12-16,0,0,0,0,0,0,0,0,12,2017
"847",2017-12-17,1,1,0,0,5.16666666666667,13.0679156908665,0,0,12,2017
"848",2017-12-18,1,1,1,1,41.5416666666667,3.90101039683702,75.7937492948212,12.2418136020151,12,2017
"849",2017-12-19,1,1,1,0,2.41736613603473,0.633152572182324,4.22382671480144,0,12,2017
"850",2017-12-20,0,0,0,0,0,0,0,0,12,2017
"851",2017-12-21,0,0,0,0,0,0,0,0,12,2017
"852",2017-12-22,1,1,0,0,0.25,0.632874304131263,0,0,12,2017
"853",2017-12-23,1,1,1,1,15.9166666666667,22.3615587459713,12.5874125874126,6.80100755667506,12,2017
"854",2017-12-24,1,1,0,0,13.2916666666667,33.6379613356766,0,0,12,2017
"855",2017-12-25,1,1,1,1,24.4166666666667,38.4716732542819,1.70596863364549,90.7944514501892,12,2017
"856",2017-12-26,1,1,1,1,27.2916666666667,49.9458510171228,4.95655117932513,54.4766708701135,12,2017
"857",2017-12-27,1,1,1,0,27.8333333333333,18.0078982009653,40.4019419668059,0,12,2017
"858",2017-12-28,1,1,1,1,12.7083333333333,16.2057877813505,10.408854754913,10.4545454545455,12,2017
"859",2017-12-29,1,0,1,0,9.58333333333333,0,18.7118644067797,0,12,2017
"860",2017-12-30,1,0,0,1,0.250101314189776,0,0,2.72899557801642,12,2017
"861",2017-12-31,0,0,0,0,0,0,0,0,12,2017
"862",2018-01-01,1,1,0,0,5.41666666666667,13.6343772760379,0,0,1,2018
"863",2018-01-02,1,1,1,1,78.625,42.4268878219118,91.3560666137986,164.962025316456,1,2018
"864",2018-01-03,0,0,0,0,0,0,0,0,1,2018
"865",2018-01-04,0,0,0,0,0,0,0,0,1,2018
"866",2018-01-05,0,0,0,0,0,0,0,0,1,2018
"867",2018-01-06,0,0,0,0,0,0,0,0,1,2018
"868",2018-01-07,1,1,0,0,4.29166666666667,10.7136665703554,0,0,1,2018
"869",2018-01-08,1,1,1,0,6.00277906438166,2.91119133574007,9.5146958304853,0,1,2018
"870",2018-01-09,1,1,0,0,17.125,42.602936942125,0,0,1,2018
"871",2018-01-10,1,1,0,0,17.9136690647482,46.9885202075798,0,0,1,2018
"872",2018-01-11,1,1,1,1,81.5,71.0499139414802,98.541047335925,32.7272727272727,1,2018
"873",2018-01-12,1,1,1,1,65.5416666666667,74.8239335814486,51.605220975498,102,1,2018
"874",2018-01-13,0,0,0,0,0,0,0,0,1,2018
"875",2018-01-14,1,1,0,0,3.6683447564748,9.19568192184887,0,0,1,2018
"876",2018-01-15,1,1,1,1,32,41.268667330394,9.85167299068644,114.123711340206,1,2018
"877",2018-01-16,1,1,1,1,11.0896351775791,2.63157894736842,16.5012092594725,21.6069699903195,1,2018
"878",2018-01-17,1,0,1,0,0.313024035774175,0,0.624612715330276,0,1,2018
"879",2018-01-18,0,0,0,0,0,0,0,0,1,2018
"880",2018-01-19,0,0,0,0,0,0,0,0,1,2018
"881",2018-01-23,1,1,0,0,20.7718246534283,20.7718246534283,0,0,1,2018
"882",2018-01-24,1,0,1,1,2.37850200114351,0,3.78593129235803,3.30058939096267,1,2018
"883",2018-01-25,1,1,0,0,3.66666666666667,8.78170478170478,0,0,1,2018
"884",2018-01-26,1,1,1,0,5.25121555915721,11.9402985074627,0.506863780359028,0,1,2018
"885",2018-01-27,1,1,1,0,11.9166666666667,18.6523356758991,8.29727187206021,0,1,2018
"886",2018-01-28,0,0,0,0,0,0,0,0,1,2018
"887",2018-01-29,1,1,0,0,2.83333333333333,6.70684931506849,0,0,1,2018
"888",2018-01-30,1,1,1,1,12.8370477568741,3.44356381525007,17.4715909090909,32.4453280318091,1,2018
"889",2018-01-31,1,1,0,0,10.343589129654,25.5206025697829,0,0,1,2018
"890",2018-02-01,0,0,0,0,0,0,0,0,2,2018
"891",2018-02-02,1,1,1,0,1.25,2.33797862264917,0.515082866340765,0,2,2018
"892",2018-02-03,1,1,1,0,29.9583333333333,7.96331265173995,54.8087954110899,0,2,2018
"893",2018-02-04,1,1,1,1,78.3940834653988,9.97042215649368,148.935762224353,14.9163346613546,2,2018
"894",2018-02-05,0,0,0,0,0,0,0,0,2,2018
"895",2018-02-06,1,0,1,0,0.25533423961227,0,0.543875110159889,0,2,2018
"896",2018-02-07,1,1,0,0,27.9590992375436,66.1594405594406,0,0,2,2018
"897",2018-02-08,1,0,1,0,8.25165641974572,0,16.7401307822717,0,2,2018
"898",2018-02-09,1,1,0,0,1.13430484442694,1.13430484442694,0,0,2,2018
"899",2018-02-10,0,0,0,0,0,0,0,0,2,2018
"900",2018-02-11,1,1,1,1,66.423392943451,34.6372239747634,90.7951807228916,106.974219810041,2,2018
"901",2018-02-12,1,1,1,1,43.877514042399,66.1743912018853,27.1716357775987,12.7087576374745,2,2018
"902",2018-02-13,1,0,1,0,0.25,0,0.530386740331492,0,2,2018
"903",2018-02-14,1,1,0,0,1.4468085106383,3.18376902067889,0,0,2,2018
"904",2018-02-15,1,1,0,0,1.33333333333333,2.98639014906027,0,0,2,2018
"905",2018-02-16,1,0,1,0,0.333333333333333,0,0.713489409141583,0,2,2018
"906",2018-02-17,1,1,1,0,7.08333333333333,2.13182286302781,13.1510934393638,0,2,2018
"907",2018-02-18,0,0,0,0,0,0,0,0,2,2018
"908",2018-02-19,0,0,0,0,0,0,0,0,2,2018
"909",2018-02-20,1,1,0,0,17.4583333333333,38.4354694865588,0,0,2,2018
"910",2018-02-21,1,1,1,0,53.9166666666667,35.3783646521077,82.1537300289345,0,2,2018
"911",2018-02-22,0,0,0,0,0,0,0,0,2,2018
"912",2018-02-23,0,0,0,0,0,0,0,0,2,2018
"913",2018-02-24,1,1,1,1,109.166666666667,112.460417190249,86.2609579468937,215.354927636113,2,2018
"914",2018-02-25,1,1,1,1,73.9583333333333,35.4320060105184,100.759622737701,141.21546961326,2,2018
"915",2018-02-26,1,1,1,0,97.1666666666667,65.0461692038932,148.051150895141,0,2,2018
"916",2018-02-27,1,1,0,1,6.375,9.04477611940299,0,25.8742225293711,2,2018
"917",2018-02-28,1,1,1,1,65.2083333333333,21.5964303420922,77.0336037079954,245.148788927336,2,2018
"918",2018-03-01,0,0,0,0,0,0,0,0,3,2018
"919",2018-03-02,1,1,1,0,0.708333333333333,0.620384047267356,0.933488914819137,0,3,2018
"920",2018-03-03,1,1,1,1,89.0416666666667,85.7605495583906,108.665105386417,2.99583911234397,3,2018
"921",2018-03-04,1,1,1,1,65.8333333333333,50.4352078239609,93.1609870740306,7.99444829979181,3,2018
"922",2018-03-05,1,1,1,1,81.2916666666667,77.18357899866,70.5752850216223,161.5,3,2018
"923",2018-03-06,1,1,1,1,33.0833333333333,13.7234430010926,39.3002762067605,111,3,2018
"924",2018-03-07,1,1,1,1,198.875,78.325266214908,341.56282998944,140,3,2018
"925",2018-03-08,0,0,0,0,0,0,0,0,3,2018
"926",2018-03-09,0,0,0,0,0,0,0,0,3,2018
"927",2018-03-14,1,1,0,0,59.3533749290981,59.3533749290981,0,0,3,2018
"928",2018-03-15,1,1,0,1,9.58333333333333,17.2135201978566,0,13.5093815149409,3,2018
"929",2018-03-16,0,0,0,0,0,0,0,0,3,2018
"930",2018-03-17,1,1,1,0,5.79166666666667,4.71689284043051,8.19528250137137,0,3,2018
"931",2018-03-18,0,0,0,0,0,0,0,0,3,2018
"932",2018-03-19,1,1,0,0,36.6666666666667,73.6401673640167,0,0,3,2018
"933",2018-03-20,1,1,1,1,8.66666666666667,1.58461716668597,17.4878556557946,6.99029126213592,3,2018
"934",2018-03-21,0,0,0,0,0,0,0,0,3,2018
"935",2018-03-22,0,0,0,0,0,0,0,0,3,2018
"936",2018-03-23,1,1,0,0,29.4166666666667,58.3069511355816,0,0,3,2018
"937",2018-03-24,1,1,1,1,20.7078711040676,34.7977422389464,4.2681721947777,18.3977900552486,3,2018
"938",2018-03-25,1,1,1,1,14.0416666666667,10.9140642808297,12.0391101034434,42.7329192546584,3,2018
"939",2018-03-26,0,0,0,0,0,0,0,0,3,2018
"940",2018-03-27,1,1,0,1,35.9583333333333,68.2491506228766,0,12.8925619834711,3,2018
"941",2018-03-28,1,0,1,0,0.25,0,0.619977037887486,0,3,2018
"942",2018-03-29,0,0,0,0,0,0,0,0,3,2018
"943",2018-03-30,1,1,1,1,20.625,13.3273502355845,26.2651997683845,38.5185185185185,3,2018
"944",2018-03-31,1,1,1,0,19.2083333333333,9.50123014985462,35.9057865658622,0,3,2018
"945",2018-04-01,1,1,0,0,7.20833333333333,13.8862876254181,0,0,4,2018
"946",2018-04-02,0,0,0,0,0,0,0,0,4,2018
"947",2018-04-03,0,0,0,0,0,0,0,0,4,2018
"948",2018-04-04,1,1,1,0,106.625,199.067712360543,5.96714518277342,0,4,2018
"949",2018-04-05,1,1,1,1,181.833333333333,34.9653121902874,395.266835141965,112.5,4,2018
"950",2018-04-06,1,0,1,0,11.0833333333333,0,28.5978796476034,0,4,2018
"951",2018-04-07,1,1,0,0,25.9583333333333,49.0980735551664,0,0,4,2018
"952",2018-04-08,1,1,1,1,42,18.7798755865983,80.7233273056058,12.153950033761,4,2018
"953",2018-04-09,1,1,1,0,40.75,56.0174102285092,28.66919000757,0,4,2018
"954",2018-04-10,1,1,1,1,78.9166666666667,38.4291603384682,150.898859315589,11.6207128446537,4,2018
"955",2018-04-11,1,1,1,0,43.125,78.6672436174816,2.7501909854851,0,4,2018
"956",2018-04-12,1,1,1,1,86.4166666666667,37.739430543572,121.142155357691,237.10843373494,4,2018
"957",2018-04-13,1,1,0,0,1.66666666666667,3.09744030974403,0,0,4,2018
"958",2018-04-14,0,0,0,0,0,0,0,0,4,2018
"959",2018-04-15,0,0,0,0,0,0,0,0,4,2018
"960",2018-04-16,0,0,0,0,0,0,0,0,4,2018
"961",2018-04-17,1,1,0,0,22.3333333333333,41.0378562313909,0,0,4,2018
"962",2018-04-18,1,1,1,1,59.3333333333333,60.7698017177394,48.2046423495973,96.88654353562,4,2018
"963",2018-04-19,0,0,0,0,0,0,0,0,4,2018
"964",2018-04-20,1,1,1,1,163.958333333333,273.255298956027,37.7618364418938,3.30708661417323,4,2018
"965",2018-04-21,1,1,1,1,14.6666666666667,25.5195624737064,0.807304180682364,3.76716808371485,4,2018
"966",2018-04-22,0,0,0,0,0,0,0,0,4,2018
"967",2018-04-23,1,1,0,0,52.0416666666667,94.0767862747149,0,0,4,2018
"968",2018-04-24,1,1,1,1,171.541666666667,21.7863105175292,417.981472452462,118.98898250162,4,2018
"969",2018-04-25,1,1,0,0,1.75,3.1470496409616,0,0,4,2018
"970",2018-04-26,1,1,1,1,50.375,45.6632758978617,65.8089924515917,19.020618556701,4,2018
"971",2018-04-27,1,1,1,1,104.291666666667,172.340822031266,12.3462489694971,40.2570694087404,4,2018
"972",2018-04-28,1,1,0,0,12.5416666666667,22.3814933388413,0,0,4,2018
"973",2018-04-29,0,0,0,0,0,0,0,0,4,2018
"974",2018-04-30,0,0,0,0,0,0,0,0,4,2018
"975",2018-05-01,0,0,0,0,0,0,0,0,5,2018
"976",2018-05-02,1,1,1,0,1.20833333333333,1.546170365068,0.972808647187975,0,5,2018
"977",2018-05-03,0,0,0,0,0,0,0,0,5,2018
"978",2018-05-04,1,1,0,1,14.9583333333333,24.9160305343511,0,8.59836580766813,5,2018
"979",2018-05-05,1,1,0,0,2,3.5093419983753,0,0,5,2018
"980",2018-05-06,0,0,0,0,0,0,0,0,5,2018
"981",2018-05-07,0,0,0,0,0,0,0,0,5,2018
"982",2018-05-08,0,0,0,0,0,0,0,0,5,2018
"983",2018-05-09,0,0,0,0,0,0,0,0,5,2018
"984",2018-05-10,0,0,0,0,0,0,0,0,5,2018
"985",2018-05-11,0,0,0,0,0,0,0,0,5,2018
"986",2018-05-12,1,0,1,0,2.5,0,7.64872521246459,0,5,2018
"987",2018-05-13,1,1,1,1,45.0416666666667,70.3473053892216,11.1419423692636,6.59340659340659,5,2018
"988",2018-05-14,1,1,1,1,46.7083333333333,34.4940239043825,56.2057877813505,89.0133982947625,5,2018
"989",2018-05-15,1,1,1,1,36.7916666666667,46.6686549358783,23.3883704235463,21.8314129775622,5,2018
"990",2018-05-16,1,1,1,1,24.9583333333333,20.4326255209367,28.9401586157174,39.1777509068924,5,2018
"991",2018-05-17,1,1,1,0,0.75,0.713083093988313,1.0427226647357,0,5,2018
"992",2018-05-18,0,0,0,0,0,0,0,0,5,2018
"993",2018-05-19,0,0,0,0,0,0,0,0,5,2018
"994",2018-05-20,0,0,0,0,0,0,0,0,5,2018
"995",2018-05-21,0,0,0,0,0,0,0,0,5,2018
"996",2018-05-22,0,0,0,0,0,0,0,0,5,2018
"997",2018-05-23,1,1,0,0,4.125,6.98686532052539,0,0,5,2018
"998",2018-05-24,1,1,1,0,7.66666666666667,12.3311802701116,1.20715350223547,0,5,2018
"999",2018-05-25,1,1,0,0,0.583333333333333,0.98504837291117,0,0,5,2018
"1000",2018-05-26,1,0,1,0,2.16666666666667,0,7.02702702702703,0,5,2018
"1001",2018-05-27,1,1,1,1,1.45833333333333,0.491084478222742,2.03428140892823,5.48009367681499,5,2018
"1002",2018-05-28,0,0,0,0,0,0,0,0,5,2018
"1003",2018-05-29,0,0,0,0,0,0,0,0,5,2018
"1004",2018-05-30,0,0,0,0,0,0,0,0,5,2018
"1005",2018-05-31,0,0,0,0,0,0,0,0,5,2018
"1006",2018-06-01,0,0,0,0,0,0,0,0,6,2018
"1007",2018-06-02,0,0,0,0,0,0,0,0,6,2018
"1008",2018-06-03,0,0,0,0,0,0,0,0,6,2018
"1009",2018-06-04,0,0,0,0,0,0,0,0,6,2018
"1010",2018-06-05,0,0,0,0,0,0,0,0,6,2018
"1011",2018-06-06,0,0,0,0,0,0,0,0,6,2018
"1012",2018-06-07,0,0,0,0,0,0,0,0,6,2018
"1013",2018-06-08,0,0,0,0,0,0,0,0,6,2018
"1014",2018-06-09,0,0,0,0,0,0,0,0,6,2018
"1015",2018-06-10,0,0,0,0,0,0,0,0,6,2018
"1016",2018-06-11,0,0,0,0,0,0,0,0,6,2018
"1017",2018-06-12,0,0,0,0,0,0,0,0,6,2018
"1018",2018-06-13,0,0,0,0,0,0,0,0,6,2018
"1019",2018-06-14,0,0,0,0,0,0,0,0,6,2018
"1020",2018-06-15,1,0,1,1,0.958333333333333,0,2.26950354609929,2.85390713476784,6,2018
"1021",2018-06-16,0,0,0,0,0,0,0,0,6,2018
"1022",2018-06-17,0,0,0,0,0,0,0,0,6,2018
"1023",2018-06-18,1,1,1,1,12.6972930076713,12.2981366459627,10.8056872037915,19.1294516676088,6,2018
"1024",2018-06-20,0,0,0,0,0,0,0,0,6,2018
"1025",2018-06-21,0,0,0,0,0,0,0,0,6,2018
"1026",2018-06-22,0,0,0,0,0,0,0,0,6,2018
"1027",2018-06-23,0,0,0,0,0,0,0,0,6,2018
"1028",2018-06-24,1,1,1,0,3.08333333333333,2.89433384379786,4.54976303317536,0,6,2018
"1029",2018-06-25,1,1,1,1,98.5,65.2101483963619,146.387682589814,157.91972866026,6,2018
"1030",2018-06-26,1,1,0,0,4.375,7.23999233863245,0,0,6,2018
"1031",2018-06-27,1,1,1,1,5.54166666666667,3.17271769326564,11.493890421758,2.44482173174873,6,2018
"1032",2018-06-28,0,0,0,0,0,0,0,0,6,2018
"1033",2018-06-29,1,1,0,0,8.5,14.0824544582934,0,0,6,2018
"1034",2018-06-30,0,0,0,0,0,0,0,0,6,2018
"1035",2018-07-01,1,1,0,0,2.25,3.73128598848368,0,0,7,2018
"1036",2018-07-02,0,0,0,0,0,0,0,0,7,2018
"1037",2018-07-03,1,0,0,1,0.25,0,0,2.46294184720639,7,2018
"1038",2018-07-04,0,0,0,0,0,0,0,0,7,2018
"1039",2018-07-05,1,1,0,0,13.8333333333333,23.0045231450294,0,0,7,2018
"1040",2018-07-06,1,1,1,0,4.79166666666667,7.55923714120593,0.838672102504368,0,7,2018
"1041",2018-07-07,0,0,0,0,0,0,0,0,7,2018
"1042",2018-07-08,0,0,0,0,0,0,0,0,7,2018
"1043",2018-07-09,0,0,0,0,0,0,0,0,7,2018
"1044",2018-07-10,0,0,0,0,0,0,0,0,7,2018
"1045",2018-07-11,0,0,0,0,0,0,0,0,7,2018
"1046",2018-07-12,0,0,0,0,0,0,0,0,7,2018
"1047",2018-07-13,1,1,0,0,0.25,0.419132628310857,0,0,7,2018
"1048",2018-07-14,1,1,0,0,18.875,31.6844763940159,0,0,7,2018
"1049",2018-07-15,1,0,1,0,3.625,0,11.850170261067,0,7,2018
