Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	265.023968750	265.031968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	265.023968750	265.031968750	1400.000	4000.000	1.0000
2	Waveform 1	1	411.671968750	411.679968750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	411.671968750	411.679968750	1400.000	4000.000	1.0000
3	Waveform 1	1	412.767968750	412.775968750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	412.767968750	412.775968750	1400.000	4000.000	1.0000
4	Waveform 1	1	638.863968750	638.871968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	638.863968750	638.871968750	1400.000	4000.000	1.0000
5	Waveform 1	1	680.151968750	680.159968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	680.151968750	680.159968750	1400.000	4000.000	1.0000
6	Waveform 1	1	709.711968750	709.719968750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	709.711968750	709.719968750	1400.000	4000.000	1.0000
7	Waveform 1	1	934.271968750	934.279968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	934.271968750	934.279968750	1400.000	4000.000	1.0000
8	Waveform 1	1	1261.247968750	1261.255968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	1261.247968750	1261.255968750	1400.000	4000.000	1.0000
9	Waveform 1	1	1373.143968750	1373.151968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	1373.143968750	1373.151968750	1400.000	4000.000	1.0000
10	Waveform 1	1	1443.591968750	1443.607968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	1443.591968750	1443.607968750	1400.000	4000.000	1.0000
11	Waveform 1	1	1485.631968750	1485.639968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	1485.631968750	1485.639968750	1400.000	4000.000	1.0000
12	Waveform 1	1	1670.375968750	1670.391968750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	1670.375968750	1670.391968750	1400.000	4000.000	1.0000
13	Waveform 1	1	1754.815968750	1754.823968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	1754.815968750	1754.823968750	1400.000	4000.000	1.0000
14	Waveform 1	1	1846.607968750	1846.615968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	1846.607968750	1846.615968750	1400.000	4000.000	1.0000
15	Waveform 1	1	2122.615968750	2122.623968750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	2122.615968750	2122.623968750	1400.000	4000.000	1.0000
16	Waveform 1	1	2304.007968750	2304.015968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	2304.007968750	2304.015968750	1400.000	4000.000	1.0000
17	Waveform 1	1	2462.399968750	2462.407968750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	2462.399968750	2462.407968750	1400.000	4000.000	1.0000
18	Waveform 1	1	2684.743968750	2684.751968750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	2684.743968750	2684.751968750	1400.000	4000.000	1.0000
19	Waveform 1	1	3048.687968750	3048.695968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	3048.687968750	3048.695968750	1400.000	4000.000	1.0000
20	Waveform 1	1	3672.087968750	3672.095968750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	3672.087968750	3672.095968750	1400.000	4000.000	1.0000
21	Waveform 1	1	3772.175968750	3772.183968750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	3772.175968750	3772.183968750	1400.000	4000.000	1.0000
22	Waveform 1	1	4125.815968750	4125.823968750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	4125.815968750	4125.823968750	1400.000	4000.000	1.0000
23	Waveform 1	1	4197.583968750	4197.591968750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	4197.583968750	4197.591968750	1400.000	4000.000	1.0000
24	Waveform 1	1	4612.743968750	4612.751968750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	4612.743968750	4612.751968750	1400.000	4000.000	1.0000
25	Waveform 1	1	4883.695968750	4883.703968750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	4883.695968750	4883.703968750	1400.000	4000.000	1.0000
26	Waveform 1	1	5300.503968750	5300.511968750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	5300.503968750	5300.511968750	1400.000	4000.000	1.0000
27	Waveform 1	1	5395.911968750	5395.935968750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	5395.911968750	5395.935968750	1400.000	4000.000	1.0000
28	Waveform 1	1	5491.647968750	5491.663968750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	5491.647968750	5491.663968750	1400.000	4000.000	1.0000
29	Waveform 1	1	5491.727968750	5491.735968750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	5491.727968750	5491.735968750	1400.000	4000.000	1.0000
30	Waveform 1	1	5492.423968750	5492.431968750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	5492.423968750	5492.431968750	1400.000	4000.000	1.0000
31	Waveform 1	1	5619.279968750	5619.287968750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	5619.279968750	5619.287968750	1400.000	4000.000	1.0000
32	Waveform 1	1	5841.407968750	5841.415968750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	5841.407968750	5841.415968750	1400.000	4000.000	1.0000
33	Waveform 1	1	5872.567968750	5872.575968750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	5872.567968750	5872.575968750	1400.000	4000.000	1.0000
34	Waveform 1	1	5938.767968750	5938.775968750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	5938.767968750	5938.775968750	1400.000	4000.000	1.0000
35	Waveform 1	1	5958.679968750	5958.687968750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	5958.679968750	5958.687968750	1400.000	4000.000	1.0000
36	Waveform 1	1	10475.279968750	10475.287968750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	10475.279968750	10475.287968750	1400.000	4000.000	1.0000
37	Waveform 1	1	11493.983968750	11493.991968750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	11493.983968750	11493.991968750	1400.000	4000.000	1.0000
38	Waveform 1	1	11763.207968750	11763.215968750	1400.000	4000.000	1.0000
38	Spectrogram 1	1	11763.207968750	11763.215968750	1400.000	4000.000	1.0000
39	Waveform 1	1	11885.551968750	11885.559968750	1400.000	4000.000	1.0000
39	Spectrogram 1	1	11885.551968750	11885.559968750	1400.000	4000.000	1.0000
40	Waveform 1	1	12035.887968750	12035.895968750	1400.000	4000.000	1.0000
40	Spectrogram 1	1	12035.887968750	12035.895968750	1400.000	4000.000	1.0000
41	Waveform 1	1	15635.719968750	15635.727968750	1400.000	4000.000	1.0000
41	Spectrogram 1	1	15635.719968750	15635.727968750	1400.000	4000.000	1.0000
42	Waveform 1	1	16849.007968750	16849.023968750	1400.000	4000.000	1.0000
42	Spectrogram 1	1	16849.007968750	16849.023968750	1400.000	4000.000	1.0000
43	Waveform 1	1	16849.191968750	16849.199968750	1400.000	4000.000	1.0000
43	Spectrogram 1	1	16849.191968750	16849.199968750	1400.000	4000.000	1.0000
44	Waveform 1	1	16849.239968750	16849.247968750	1400.000	4000.000	1.0000
44	Spectrogram 1	1	16849.239968750	16849.247968750	1400.000	4000.000	1.0000
45	Waveform 1	1	16849.447968750	16849.455968750	1400.000	4000.000	1.0000
45	Spectrogram 1	1	16849.447968750	16849.455968750	1400.000	4000.000	1.0000
46	Waveform 1	1	16849.559968750	16849.567968750	1400.000	4000.000	1.0000
46	Spectrogram 1	1	16849.559968750	16849.567968750	1400.000	4000.000	1.0000
47	Waveform 1	1	16849.671968750	16849.679968750	1400.000	4000.000	1.0000
47	Spectrogram 1	1	16849.671968750	16849.679968750	1400.000	4000.000	1.0000
48	Waveform 1	1	16850.007968750	16850.015968750	1400.000	4000.000	1.0000
48	Spectrogram 1	1	16850.007968750	16850.015968750	1400.000	4000.000	1.0000
49	Waveform 1	1	17201.839968750	17201.847968750	1400.000	4000.000	1.0000
49	Spectrogram 1	1	17201.839968750	17201.847968750	1400.000	4000.000	1.0000
50	Waveform 1	1	17202.023968750	17202.031968750	1400.000	4000.000	1.0000
