Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	2378.415968750	2378.423968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	2378.415968750	2378.423968750	1400.000	4000.000	1.0000
2	Waveform 1	1	2518.911968750	2518.919968750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	2518.911968750	2518.919968750	1400.000	4000.000	1.0000
3	Waveform 1	1	5758.887968750	5758.919968750	1400.000	4000.000	0.7500
3	Spectrogram 1	1	5758.887968750	5758.919968750	1400.000	4000.000	0.7500
4	Waveform 1	1	5811.223968750	5811.231968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	5811.223968750	5811.231968750	1400.000	4000.000	1.0000
5	Waveform 1	1	5811.703968750	5811.711968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	5811.703968750	5811.711968750	1400.000	4000.000	1.0000
6	Waveform 1	1	6803.159968750	6803.167968750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	6803.159968750	6803.167968750	1400.000	4000.000	1.0000
7	Waveform 1	1	6803.511968750	6803.519968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	6803.511968750	6803.519968750	1400.000	4000.000	1.0000
8	Waveform 1	1	6803.551968750	6803.559968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	6803.551968750	6803.559968750	1400.000	4000.000	1.0000
9	Waveform 1	1	8168.583968750	8168.591968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	8168.583968750	8168.591968750	1400.000	4000.000	1.0000
10	Waveform 1	1	9223.759968750	9223.767968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	9223.759968750	9223.767968750	1400.000	4000.000	1.0000
11	Waveform 1	1	9421.439968750	9421.447968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	9421.439968750	9421.447968750	1400.000	4000.000	1.0000
12	Waveform 1	1	11603.007968750	11603.015968750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	11603.007968750	11603.015968750	1400.000	4000.000	1.0000
13	Waveform 1	1	11603.399968750	11603.407968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	11603.399968750	11603.407968750	1400.000	4000.000	1.0000
14	Waveform 1	1	11603.855968750	11603.863968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	11603.855968750	11603.863968750	1400.000	4000.000	1.0000
15	Waveform 1	1	11603.935968750	11603.943968750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	11603.935968750	11603.943968750	1400.000	4000.000	1.0000
16	Waveform 1	1	11604.007968750	11604.015968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	11604.007968750	11604.015968750	1400.000	4000.000	1.0000
17	Waveform 1	1	11738.127968750	11738.135968750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	11738.127968750	11738.135968750	1400.000	4000.000	1.0000
18	Waveform 1	1	11756.423968750	11756.431968750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	11756.423968750	11756.431968750	1400.000	4000.000	1.0000
19	Waveform 1	1	11781.959968750	11781.967968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	11781.959968750	11781.967968750	1400.000	4000.000	1.0000
20	Waveform 1	1	11804.943968750	11804.951968750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	11804.943968750	11804.951968750	1400.000	4000.000	1.0000
21	Waveform 1	1	11829.375968750	11829.391968750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	11829.375968750	11829.391968750	1400.000	4000.000	1.0000
22	Waveform 1	1	12034.103968750	12034.119968750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	12034.103968750	12034.119968750	1400.000	4000.000	1.0000
23	Waveform 1	1	13302.887968750	13302.895968750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	13302.887968750	13302.895968750	1400.000	4000.000	1.0000
24	Waveform 1	1	14003.103968750	14003.111968750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	14003.103968750	14003.111968750	1400.000	4000.000	1.0000
25	Waveform 1	1	14003.263968750	14003.271968750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	14003.263968750	14003.271968750	1400.000	4000.000	1.0000
26	Waveform 1	1	14003.687968750	14003.695968750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	14003.687968750	14003.695968750	1400.000	4000.000	1.0000
27	Waveform 1	1	14006.007968750	14006.015968750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	14006.007968750	14006.015968750	1400.000	4000.000	1.0000
28	Waveform 1	1	14518.087968750	14518.095968750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	14518.087968750	14518.095968750	1400.000	4000.000	1.0000
29	Waveform 1	1	21292.631968750	21292.639968750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	21292.631968750	21292.639968750	1400.000	4000.000	1.0000
30	Waveform 1	1	21483.751968750	21483.759968750	1400.000	4000.000	1.0000
