Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	18.839968750	18.847968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	18.839968750	18.847968750	1400.000	4000.000	1.0000
2	Waveform 1	1	63.479968750	63.511968750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	63.479968750	63.511968750	1400.000	4000.000	1.0000
3	Waveform 1	1	63.687968750	63.703968750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	63.687968750	63.703968750	1400.000	4000.000	1.0000
4	Waveform 1	1	212.247968750	212.255968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	212.247968750	212.255968750	1400.000	4000.000	1.0000
5	Waveform 1	1	227.039968750	227.047968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	227.039968750	227.047968750	1400.000	4000.000	1.0000
6	Waveform 1	1	244.455968750	244.463968750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	244.455968750	244.463968750	1400.000	4000.000	1.0000
7	Waveform 1	1	305.775968750	305.783968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	305.775968750	305.783968750	1400.000	4000.000	1.0000
8	Waveform 1	1	475.111968750	475.119968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	475.111968750	475.119968750	1400.000	4000.000	1.0000
9	Waveform 1	1	475.199968750	475.207968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	475.199968750	475.207968750	1400.000	4000.000	1.0000
10	Waveform 1	1	536.919968750	536.927968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	536.919968750	536.927968750	1400.000	4000.000	1.0000
11	Waveform 1	1	940.591968750	940.599968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	940.591968750	940.599968750	1400.000	4000.000	1.0000
12	Waveform 1	1	1235.591968750	1235.599968750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	1235.591968750	1235.599968750	1400.000	4000.000	1.0000
13	Waveform 1	1	1303.791968750	1303.799968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	1303.791968750	1303.799968750	1400.000	4000.000	1.0000
14	Waveform 1	1	1303.903968750	1303.911968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	1303.903968750	1303.911968750	1400.000	4000.000	1.0000
15	Waveform 1	1	1371.607968750	1371.615968750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	1371.607968750	1371.615968750	1400.000	4000.000	1.0000
16	Waveform 1	1	1548.575968750	1548.583968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	1548.575968750	1548.583968750	1400.000	4000.000	1.0000
17	Waveform 1	1	1552.407968750	1552.415968750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	1552.407968750	1552.415968750	1400.000	4000.000	1.0000
18	Waveform 1	1	1559.671968750	1559.679968750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	1559.671968750	1559.679968750	1400.000	4000.000	1.0000
19	Waveform 1	1	1591.271968750	1591.279968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	1591.271968750	1591.279968750	1400.000	4000.000	1.0000
20	Waveform 1	1	1625.959968750	1625.967968750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	1625.959968750	1625.967968750	1400.000	4000.000	1.0000
21	Waveform 1	1	1628.663968750	1628.671968750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	1628.663968750	1628.671968750	1400.000	4000.000	1.0000
22	Waveform 1	1	1628.735968750	1628.743968750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	1628.735968750	1628.743968750	1400.000	4000.000	1.0000
23	Waveform 1	1	1635.383968750	1635.391968750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	1635.383968750	1635.391968750	1400.000	4000.000	1.0000
24	Waveform 1	1	1660.663968750	1660.671968750	1400.000	4000.000	1.0000
