Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	831.439968750	831.447968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	831.439968750	831.447968750	1400.000	4000.000	1.0000
2	Waveform 1	1	1212.287968750	1212.295968750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	1212.287968750	1212.295968750	1400.000	4000.000	1.0000
3	Waveform 1	1	3540.687968750	3540.695968750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	3540.687968750	3540.695968750	1400.000	4000.000	1.0000
4	Waveform 1	1	5026.367968750	5026.375968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	5026.367968750	5026.375968750	1400.000	4000.000	1.0000
5	Waveform 1	1	5170.175968750	5170.183968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	5170.175968750	5170.183968750	1400.000	4000.000	1.0000
6	Waveform 1	1	5392.895968750	5392.903968750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	5392.895968750	5392.903968750	1400.000	4000.000	1.0000
7	Waveform 1	1	5914.543968750	5914.551968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	5914.543968750	5914.551968750	1400.000	4000.000	1.0000
8	Waveform 1	1	7086.735968750	7086.743968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	7086.735968750	7086.743968750	1400.000	4000.000	1.0000
9	Waveform 1	1	7086.775968750	7086.783968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	7086.775968750	7086.783968750	1400.000	4000.000	1.0000
10	Waveform 1	1	7086.815968750	7086.823968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	7086.815968750	7086.823968750	1400.000	4000.000	1.0000
11	Waveform 1	1	7880.311968750	7880.319968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	7880.311968750	7880.319968750	1400.000	4000.000	1.0000
12	Waveform 1	1	7915.263968750	7915.271968750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	7915.263968750	7915.271968750	1400.000	4000.000	1.0000
13	Waveform 1	1	10440.375968750	10440.391968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	10440.375968750	10440.391968750	1400.000	4000.000	1.0000
14	Waveform 1	1	10440.463968750	10440.471968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	10440.463968750	10440.471968750	1400.000	4000.000	1.0000
15	Waveform 1	1	12162.087968750	12162.095968750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	12162.087968750	12162.095968750	1400.000	4000.000	1.0000
16	Waveform 1	1	12192.671968750	12192.679968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	12192.671968750	12192.679968750	1400.000	4000.000	1.0000
17	Waveform 1	1	13561.599968750	13561.607968750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	13561.599968750	13561.607968750	1400.000	4000.000	1.0000
18	Waveform 1	1	13706.671968750	13706.679968750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	13706.671968750	13706.679968750	1400.000	4000.000	1.0000
19	Waveform 1	1	13902.639968750	13902.647968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	13902.639968750	13902.647968750	1400.000	4000.000	1.0000
20	Waveform 1	1	13962.239968750	13962.247968750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	13962.239968750	13962.247968750	1400.000	4000.000	1.0000
21	Waveform 1	1	13965.015968750	13965.023968750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	13965.015968750	13965.023968750	1400.000	4000.000	1.0000
22	Waveform 1	1	14019.935968750	14019.943968750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	14019.935968750	14019.943968750	1400.000	4000.000	1.0000
23	Waveform 1	1	14433.871968750	14433.879968750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	14433.871968750	14433.879968750	1400.000	4000.000	1.0000
24	Waveform 1	1	14437.031968750	14437.039968750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	14437.031968750	14437.039968750	1400.000	4000.000	1.0000
25	Waveform 1	1	14450.719968750	14450.727968750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	14450.719968750	14450.727968750	1400.000	4000.000	1.0000
26	Waveform 1	1	15007.239968750	15007.247968750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	15007.239968750	15007.247968750	1400.000	4000.000	1.0000
27	Waveform 1	1	15477.711968750	15477.735968750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	15477.711968750	15477.735968750	1400.000	4000.000	1.0000
28	Waveform 1	1	15477.767968750	15477.775968750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	15477.767968750	15477.775968750	1400.000	4000.000	1.0000
29	Waveform 1	1	15525.415968750	15525.439968750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	15525.415968750	15525.439968750	1400.000	4000.000	1.0000
30	Waveform 1	1	15531.295968750	15531.311968750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	15531.295968750	15531.311968750	1400.000	4000.000	1.0000
31	Waveform 1	1	15531.351968750	15531.359968750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	15531.351968750	15531.359968750	1400.000	4000.000	1.0000
32	Waveform 1	1	15799.487968750	15799.503968750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	15799.487968750	15799.503968750	1400.000	4000.000	1.0000
33	Waveform 1	1	17051.687968750	17051.695968750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	17051.687968750	17051.695968750	1400.000	4000.000	1.0000
34	Waveform 1	1	17350.287968750	17350.295968750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	17350.287968750	17350.295968750	1400.000	4000.000	1.0000
35	Waveform 1	1	17781.863968750	17781.879968750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	17781.863968750	17781.879968750	1400.000	4000.000	1.0000
36	Waveform 1	1	17877.359968750	17877.367968750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	17877.359968750	17877.367968750	1400.000	4000.000	1.0000
37	Waveform 1	1	17966.855968750	17966.879968750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	17966.855968750	17966.879968750	1400.000	4000.000	1.0000
38	Waveform 1	1	18184.159968750	18184.191968750	1400.000	4000.000	1.0000
38	Spectrogram 1	1	18184.159968750	18184.191968750	1400.000	4000.000	1.0000
39	Waveform 1	1	18184.231968750	18184.247968750	1400.000	4000.000	1.0000
39	Spectrogram 1	1	18184.231968750	18184.247968750	1400.000	4000.000	1.0000
40	Waveform 1	1	18189.463968750	18189.495968750	1400.000	4000.000	1.0000
40	Spectrogram 1	1	18189.463968750	18189.495968750	1400.000	4000.000	1.0000
41	Waveform 1	1	18189.527968750	18189.543968750	1400.000	4000.000	1.0000
41	Spectrogram 1	1	18189.527968750	18189.543968750	1400.000	4000.000	1.0000
42	Waveform 1	1	18194.351968750	18194.383968750	1400.000	4000.000	1.0000
42	Spectrogram 1	1	18194.351968750	18194.383968750	1400.000	4000.000	1.0000
43	Waveform 1	1	18194.415968750	18194.439968750	1400.000	4000.000	1.0000
43	Spectrogram 1	1	18194.415968750	18194.439968750	1400.000	4000.000	1.0000
44	Waveform 1	1	18563.647968750	18563.679968750	1400.000	4000.000	1.0000
44	Spectrogram 1	1	18563.647968750	18563.679968750	1400.000	4000.000	1.0000
45	Waveform 1	1	19131.335968750	19131.359968750	1400.000	4000.000	1.0000
45	Spectrogram 1	1	19131.335968750	19131.359968750	1400.000	4000.000	1.0000
