Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	5020.823968750	5020.831968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	5020.823968750	5020.831968750	1400.000	4000.000	1.0000
2	Waveform 1	1	6118.159968750	6118.167968750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	6118.159968750	6118.167968750	1400.000	4000.000	1.0000
3	Waveform 1	1	9331.463968750	9331.471968750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	9331.463968750	9331.471968750	1400.000	4000.000	1.0000
4	Waveform 1	1	10258.119968750	10258.127968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	10258.119968750	10258.127968750	1400.000	4000.000	1.0000
5	Waveform 1	1	10466.031968750	10466.039968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	10466.031968750	10466.039968750	1400.000	4000.000	1.0000
6	Waveform 1	1	12762.103968750	12762.111968750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	12762.103968750	12762.111968750	1400.000	4000.000	1.0000
7	Waveform 1	1	13666.967968750	13666.975968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	13666.967968750	13666.975968750	1400.000	4000.000	1.0000
8	Waveform 1	1	13668.319968750	13668.335968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	13668.319968750	13668.335968750	1400.000	4000.000	1.0000
9	Waveform 1	1	14287.471968750	14287.479968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	14287.471968750	14287.479968750	1400.000	4000.000	1.0000
10	Waveform 1	1	17416.239968750	17416.247968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	17416.239968750	17416.247968750	1400.000	4000.000	1.0000
11	Waveform 1	1	17543.487968750	17543.495968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	17543.487968750	17543.495968750	1400.000	4000.000	1.0000
12	Waveform 1	1	17571.167968750	17571.175968750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	17571.167968750	17571.175968750	1400.000	4000.000	1.0000
13	Waveform 1	1	17757.207968750	17757.215968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	17757.207968750	17757.215968750	1400.000	4000.000	1.0000
14	Waveform 1	1	17767.447968750	17767.455968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	17767.447968750	17767.455968750	1400.000	4000.000	1.0000
15	Waveform 1	1	17771.071968750	17771.079968750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	17771.071968750	17771.079968750	1400.000	4000.000	1.0000
16	Waveform 1	1	17773.175968750	17773.183968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	17773.175968750	17773.183968750	1400.000	4000.000	1.0000
17	Waveform 1	1	17807.031968750	17807.039968750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	17807.031968750	17807.039968750	1400.000	4000.000	1.0000
18	Waveform 1	1	17968.639968750	17968.647968750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	17968.639968750	17968.647968750	1400.000	4000.000	1.0000
19	Waveform 1	1	18078.303968750	18078.311968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	18078.303968750	18078.311968750	1400.000	4000.000	1.0000
20	Waveform 1	1	18082.607968750	18082.615968750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	18082.607968750	18082.615968750	1400.000	4000.000	1.0000
21	Waveform 1	1	18113.879968750	18113.887968750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	18113.879968750	18113.887968750	1400.000	4000.000	1.0000
22	Waveform 1	1	18259.351968750	18259.359968750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	18259.351968750	18259.359968750	1400.000	4000.000	1.0000
23	Waveform 1	1	18493.263968750	18493.271968750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	18493.263968750	18493.271968750	1400.000	4000.000	1.0000
24	Waveform 1	1	18690.463968750	18690.471968750	1400.000	4000.000	1.0000
