Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	59.279968750	59.287968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	59.279968750	59.287968750	1400.000	4000.000	1.0000
2	Waveform 1	1	64.199968750	64.207968750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	64.199968750	64.207968750	1400.000	4000.000	1.0000
3	Waveform 1	1	64.511968750	64.519968750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	64.511968750	64.519968750	1400.000	4000.000	1.0000
4	Waveform 1	1	64.631968750	64.647968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	64.631968750	64.647968750	1400.000	4000.000	1.0000
5	Waveform 1	1	89.087968750	89.095968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	89.087968750	89.095968750	1400.000	4000.000	1.0000
6	Waveform 1	1	114.623968750	114.631968750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	114.623968750	114.631968750	1400.000	4000.000	1.0000
7	Waveform 1	1	128.895968750	128.903968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	128.895968750	128.903968750	1400.000	4000.000	1.0000
8	Waveform 1	1	133.839968750	133.847968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	133.839968750	133.847968750	1400.000	4000.000	1.0000
9	Waveform 1	1	305.063968750	305.071968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	305.063968750	305.071968750	1400.000	4000.000	1.0000
10	Waveform 1	1	412.047968750	412.055968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	412.047968750	412.055968750	1400.000	4000.000	1.0000
11	Waveform 1	1	451.479968750	451.487968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	451.479968750	451.487968750	1400.000	4000.000	1.0000
12	Waveform 1	1	512.039968750	512.047968750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	512.039968750	512.047968750	1400.000	4000.000	1.0000
13	Waveform 1	1	512.135968750	512.151968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	512.135968750	512.151968750	1400.000	4000.000	1.0000
14	Waveform 1	1	521.311968750	521.319968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	521.311968750	521.319968750	1400.000	4000.000	1.0000
15	Waveform 1	1	521.599968750	521.607968750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	521.599968750	521.607968750	1400.000	4000.000	1.0000
16	Waveform 1	1	532.639968750	532.647968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	532.639968750	532.647968750	1400.000	4000.000	1.0000
17	Waveform 1	1	591.343968750	591.351968750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	591.343968750	591.351968750	1400.000	4000.000	1.0000
18	Waveform 1	1	986.431968750	986.439968750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	986.431968750	986.439968750	1400.000	4000.000	1.0000
19	Waveform 1	1	986.479968750	986.495968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	986.479968750	986.495968750	1400.000	4000.000	1.0000
20	Waveform 1	1	1050.815968750	1050.823968750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	1050.815968750	1050.823968750	1400.000	4000.000	1.0000
