Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	2710.858843750	2710.875093750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	2710.858843750	2710.875093750	1400.000	4000.000	1.0000
2	Waveform 1	1	3133.033843750	3133.051718750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	3133.033843750	3133.051718750	1400.000	4000.000	1.0000
3	Waveform 1	1	3685.148718750	3685.163343750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	3685.148718750	3685.163343750	1400.000	4000.000	1.0000
4	Waveform 1	1	5979.734843750	5979.749468750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	5979.734843750	5979.749468750	1400.000	4000.000	1.0000
5	Waveform 1	1	9457.127593750	9457.135718750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	9457.127593750	9457.135718750	1400.000	4000.000	1.0000
6	Waveform 1	1	9869.672843750	9869.692343750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	9869.672843750	9869.692343750	1400.000	4000.000	1.0000
7	Waveform 1	1	10034.704593750	10034.715968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	10034.704593750	10034.715968750	1400.000	4000.000	1.0000
8	Waveform 1	1	10175.278468750	10175.286593750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	10175.278468750	10175.286593750	1400.000	4000.000	1.0000
9	Waveform 1	1	11102.652968750	11102.665968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	11102.652968750	11102.665968750	1400.000	4000.000	1.0000
10	Waveform 1	1	13956.014843750	13956.026218750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	13956.014843750	13956.026218750	1400.000	4000.000	1.0000
11	Waveform 1	1	13972.750718750	13972.765343750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	13972.750718750	13972.765343750	1400.000	4000.000	1.0000
12	Waveform 1	1	14279.628718750	14279.636843750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	14279.628718750	14279.636843750	1400.000	4000.000	1.0000
13	Waveform 1	1	14550.394343750	14550.404093750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	14550.394343750	14550.404093750	1400.000	4000.000	1.0000
14	Waveform 1	1	15216.233218750	15216.241343750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	15216.233218750	15216.241343750	1400.000	4000.000	1.0000
15	Waveform 1	1	15338.028593750	15338.036718750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	15338.028593750	15338.036718750	1400.000	4000.000	1.0000
16	Waveform 1	1	15424.106468750	15424.121093750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	15424.106468750	15424.121093750	1400.000	4000.000	1.0000
17	Waveform 1	1	15596.925218750	15596.933343750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	15596.925218750	15596.933343750	1400.000	4000.000	1.0000
18	Waveform 1	1	15603.655968750	15603.664093750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	15603.655968750	15603.664093750	1400.000	4000.000	1.0000
19	Waveform 1	1	15687.793593750	15687.801718750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	15687.793593750	15687.801718750	1400.000	4000.000	1.0000
20	Waveform 1	1	15705.249343750	15705.259093750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	15705.249343750	15705.259093750	1400.000	4000.000	1.0000
21	Waveform 1	1	15714.217718750	15714.225843750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	15714.217718750	15714.225843750	1400.000	4000.000	1.0000
22	Waveform 1	1	15741.425093750	15741.436468750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	15741.425093750	15741.436468750	1400.000	4000.000	1.0000
23	Waveform 1	1	15807.539843750	15807.551218750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	15807.539843750	15807.551218750	1400.000	4000.000	1.0000
24	Waveform 1	1	15829.683718750	15829.691843750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	15829.683718750	15829.691843750	1400.000	4000.000	1.0000
25	Waveform 1	1	15865.020968750	15865.029093750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	15865.020968750	15865.029093750	1400.000	4000.000	1.0000
26	Waveform 1	1	16013.739343750	16013.747468750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	16013.739343750	16013.747468750	1400.000	4000.000	1.0000
27	Waveform 1	1	16028.437468750	16028.448843750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	16028.437468750	16028.448843750	1400.000	4000.000	1.0000
28	Waveform 1	1	16028.868093750	16028.876218750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	16028.868093750	16028.876218750	1400.000	4000.000	1.0000
29	Waveform 1	1	16052.360718750	16052.370468750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	16052.360718750	16052.370468750	1400.000	4000.000	1.0000
30	Waveform 1	1	16055.001343750	16055.011093750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	16055.001343750	16055.011093750	1400.000	4000.000	1.0000
31	Waveform 1	1	16056.514218750	16056.525593750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	16056.514218750	16056.525593750	1400.000	4000.000	1.0000
32	Waveform 1	1	16056.967593750	16056.977343750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	16056.967593750	16056.977343750	1400.000	4000.000	1.0000
33	Waveform 1	1	16057.416093750	16057.427468750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	16057.416093750	16057.427468750	1400.000	4000.000	1.0000
34	Waveform 1	1	16060.524718750	16060.534468750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	16060.524718750	16060.534468750	1400.000	4000.000	1.0000
35	Waveform 1	1	16079.819968750	16079.831343750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	16079.819968750	16079.831343750	1400.000	4000.000	1.0000
36	Waveform 1	1	16114.664843750	16114.674593750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	16114.664843750	16114.674593750	1400.000	4000.000	1.0000
37	Waveform 1	1	16115.124718750	16115.134468750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	16115.124718750	16115.134468750	1400.000	4000.000	1.0000
