Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	219.756593750	219.764718750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	219.756593750	219.764718750	1400.000	4000.000	1.0000
2	Waveform 1	1	241.581968750	241.591718750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	241.581968750	241.591718750	1400.000	4000.000	1.0000
3	Waveform 1	1	352.039718750	352.067343750	1400.000	4000.000	0.8824
3	Spectrogram 1	1	352.039718750	352.067343750	1400.000	4000.000	0.8824
4	Waveform 1	1	382.540968750	382.553968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	382.540968750	382.553968750	1400.000	4000.000	1.0000
5	Waveform 1	1	387.451718750	387.464718750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	387.451718750	387.464718750	1400.000	4000.000	1.0000
6	Waveform 1	1	447.952093750	447.971593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	447.952093750	447.971593750	1400.000	4000.000	1.0000
7	Waveform 1	1	458.184718750	458.197718750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	458.184718750	458.197718750	1400.000	4000.000	1.0000
8	Waveform 1	1	569.011343750	569.024343750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	569.011343750	569.024343750	1400.000	4000.000	1.0000
9	Waveform 1	1	1028.476843750	1028.496343750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	1028.476843750	1028.496343750	1400.000	4000.000	1.0000
10	Waveform 1	1	1353.735218750	1353.754718750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	1353.735218750	1353.754718750	1400.000	4000.000	1.0000
11	Waveform 1	1	1353.928593750	1353.956218750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	1353.928593750	1353.956218750	1400.000	4000.000	1.0000
12	Waveform 1	1	1508.990968750	1509.015343750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	1508.990968750	1509.015343750	1400.000	4000.000	1.0000
13	Waveform 1	1	1944.650218750	1944.658343750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	1944.650218750	1944.658343750	1400.000	4000.000	1.0000
14	Waveform 1	1	1947.583343750	1947.596343750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	1947.583343750	1947.596343750	1400.000	4000.000	1.0000
15	Waveform 1	1	1989.124843750	1989.139468750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	1989.124843750	1989.139468750	1400.000	4000.000	1.0000
16	Waveform 1	1	2297.159843750	2297.172843750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	2297.159843750	2297.172843750	1400.000	4000.000	1.0000
17	Waveform 1	1	2647.431843750	2647.459468750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	2647.431843750	2647.459468750	1400.000	4000.000	1.0000
18	Waveform 1	1	2695.341718750	2695.366093750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	2695.341718750	2695.366093750	1400.000	4000.000	1.0000
19	Waveform 1	1	2756.836593750	2756.847968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	2756.836593750	2756.847968750	1400.000	4000.000	1.0000
20	Waveform 1	1	2898.317218750	2898.325343750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	2898.317218750	2898.325343750	1400.000	4000.000	1.0000
21	Waveform 1	1	4060.653718750	4060.661843750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	4060.653718750	4060.661843750	1400.000	4000.000	1.0000
22	Waveform 1	1	4192.160093750	4192.187718750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	4192.160093750	4192.187718750	1400.000	4000.000	1.0000
23	Waveform 1	1	5158.346093750	5158.362343750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	5158.346093750	5158.362343750	1400.000	4000.000	1.0000
24	Waveform 1	1	5158.537843750	5158.557343750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	5158.537843750	5158.557343750	1400.000	4000.000	1.0000
25	Waveform 1	1	5196.501093750	5196.510843750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	5196.501093750	5196.510843750	1400.000	4000.000	1.0000
26	Waveform 1	1	5327.063343750	5327.081218750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	5327.063343750	5327.081218750	1400.000	4000.000	1.0000
27	Waveform 1	1	5336.774343750	5336.790593750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	5336.774343750	5336.790593750	1400.000	4000.000	1.0000
28	Waveform 1	1	5393.759843750	5393.785843750	1400.000	4000.000	1.0000
