Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	358.903718750	358.916718750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	358.903718750	358.916718750	1400.000	4000.000	1.0000
2	Waveform 1	1	364.501843750	364.511593750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	364.501843750	364.511593750	1400.000	4000.000	1.0000
3	Waveform 1	1	365.845718750	365.855468750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	365.845718750	365.855468750	1400.000	4000.000	1.0000
4	Waveform 1	1	450.444843750	450.456218750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	450.444843750	450.456218750	1400.000	4000.000	1.0000
5	Waveform 1	1	510.717718750	510.729093750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	510.717718750	510.729093750	1400.000	4000.000	1.0000
6	Waveform 1	1	518.174843750	518.182968750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	518.174843750	518.182968750	1400.000	4000.000	1.0000
7	Waveform 1	1	518.321093750	518.330843750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	518.321093750	518.330843750	1400.000	4000.000	1.0000
8	Waveform 1	1	525.082718750	525.090843750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	525.082718750	525.090843750	1400.000	4000.000	1.0000
9	Waveform 1	1	551.815593750	551.825343750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	551.815593750	551.825343750	1400.000	4000.000	1.0000
10	Waveform 1	1	945.626218750	945.655468750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	945.626218750	945.655468750	1400.000	4000.000	1.0000
11	Waveform 1	1	1447.790218750	1447.806468750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	1447.790218750	1447.806468750	1400.000	4000.000	1.0000
12	Waveform 1	1	1591.097343750	1591.129843750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	1591.097343750	1591.129843750	1400.000	4000.000	1.0000
13	Waveform 1	1	1595.834218750	1595.860218750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	1595.834218750	1595.860218750	1400.000	4000.000	1.0000
14	Waveform 1	1	2302.415093750	2302.431343750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	2302.415093750	2302.431343750	1400.000	4000.000	1.0000
15	Waveform 1	1	2345.133093750	2345.152593750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	2345.133093750	2345.152593750	1400.000	4000.000	1.0000
16	Waveform 1	1	2390.535593750	2390.546968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	2390.535593750	2390.546968750	1400.000	4000.000	1.0000
17	Waveform 1	1	2395.854218750	2395.870468750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	2395.854218750	2395.870468750	1400.000	4000.000	1.0000
18	Waveform 1	1	2396.205218750	2396.223093750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	2396.205218750	2396.223093750	1400.000	4000.000	1.0000
19	Waveform 1	1	2401.070468750	2401.078593750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	2401.070468750	2401.078593750	1400.000	4000.000	1.0000
20	Waveform 1	1	2401.406843750	2401.436093750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	2401.406843750	2401.436093750	1400.000	4000.000	1.0000
21	Waveform 1	1	2421.170093750	2421.202593750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	2421.170093750	2421.202593750	1400.000	4000.000	1.0000
22	Waveform 1	1	2562.029968750	2562.049468750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	2562.029968750	2562.049468750	1400.000	4000.000	1.0000
23	Waveform 1	1	2572.243093750	2572.251218750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	2572.243093750	2572.251218750	1400.000	4000.000	1.0000
24	Waveform 1	1	2572.959718750	2572.985718750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	2572.959718750	2572.985718750	1400.000	4000.000	1.0000
25	Waveform 1	1	2573.759218750	2573.781968750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	2573.759218750	2573.781968750	1400.000	4000.000	1.0000
26	Waveform 1	1	2775.168218750	2775.200718750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	2775.168218750	2775.200718750	1400.000	4000.000	1.0000
27	Waveform 1	1	2900.527218750	2900.540218750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	2900.527218750	2900.540218750	1400.000	4000.000	1.0000
28	Waveform 1	1	3264.626343750	3264.652343750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	3264.626343750	3264.652343750	1400.000	4000.000	1.0000
29	Waveform 1	1	3264.819718750	3264.831093750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	3264.819718750	3264.831093750	1400.000	4000.000	1.0000
30	Waveform 1	1	4530.683343750	4530.699593750	1400.000	4000.000	0.7000
30	Spectrogram 1	1	4530.683343750	4530.699593750	1400.000	4000.000	0.7000
31	Waveform 1	1	4581.701843750	4581.711593750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	4581.701843750	4581.711593750	1400.000	4000.000	1.0000
32	Waveform 1	1	4643.383593750	4643.406343750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	4643.383593750	4643.406343750	1400.000	4000.000	1.0000
33	Waveform 1	1	5875.937968750	5875.959093750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	5875.937968750	5875.959093750	1400.000	4000.000	1.0000
34	Waveform 1	1	5961.351218750	5961.359343750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	5961.351218750	5961.359343750	1400.000	4000.000	1.0000
35	Waveform 1	1	6020.337093750	6020.353343750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	6020.337093750	6020.353343750	1400.000	4000.000	1.0000
36	Waveform 1	1	6054.723718750	6054.741593750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	6054.723718750	6054.741593750	1400.000	4000.000	1.0000
37	Waveform 1	1	6112.500593750	6112.516843750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	6112.500593750	6112.516843750	1400.000	4000.000	1.0000
38	Waveform 1	1	6206.298843750	6206.328093750	1400.000	4000.000	1.0000
38	Spectrogram 1	1	6206.298843750	6206.328093750	1400.000	4000.000	1.0000
39	Waveform 1	1	6223.486468750	6223.502718750	1400.000	4000.000	1.0000
39	Spectrogram 1	1	6223.486468750	6223.502718750	1400.000	4000.000	1.0000
40	Waveform 1	1	6359.373843750	6359.381968750	1400.000	4000.000	1.0000
40	Spectrogram 1	1	6359.373843750	6359.381968750	1400.000	4000.000	1.0000
41	Waveform 1	1	6387.314093750	6387.328718750	1400.000	4000.000	1.0000
41	Spectrogram 1	1	6387.314093750	6387.328718750	1400.000	4000.000	1.0000
42	Waveform 1	1	6387.764218750	6387.782093750	1400.000	4000.000	1.0000
42	Spectrogram 1	1	6387.764218750	6387.782093750	1400.000	4000.000	1.0000
43	Waveform 1	1	6449.714093750	6449.730343750	1400.000	4000.000	1.0000
43	Spectrogram 1	1	6449.714093750	6449.730343750	1400.000	4000.000	1.0000
44	Waveform 1	1	6449.886343750	6449.900968750	1400.000	4000.000	1.0000
44	Spectrogram 1	1	6449.886343750	6449.900968750	1400.000	4000.000	1.0000
45	Waveform 1	1	6657.272093750	6657.288343750	1400.000	4000.000	1.0000
45	Spectrogram 1	1	6657.272093750	6657.288343750	1400.000	4000.000	1.0000
46	Waveform 1	1	6745.334093750	6745.342218750	1400.000	4000.000	1.0000
46	Spectrogram 1	1	6745.334093750	6745.342218750	1400.000	4000.000	1.0000
47	Waveform 1	1	6809.253468750	6809.276218750	1400.000	4000.000	1.0000
47	Spectrogram 1	1	6809.253468750	6809.276218750	1400.000	4000.000	1.0000
48	Waveform 1	1	6809.324968750	6809.333093750	1400.000	4000.000	1.0000
48	Spectrogram 1	1	6809.324968750	6809.333093750	1400.000	4000.000	1.0000
49	Waveform 1	1	6854.802218750	6854.813593750	1400.000	4000.000	1.0000
49	Spectrogram 1	1	6854.802218750	6854.813593750	1400.000	4000.000	1.0000
50	Waveform 1	1	6864.739093750	6864.758593750	1400.000	4000.000	1.0000
50	Spectrogram 1	1	6864.739093750	6864.758593750	1400.000	4000.000	1.0000
51	Waveform 1	1	6865.257468750	6865.276968750	1400.000	4000.000	1.0000
51	Spectrogram 1	1	6865.257468750	6865.276968750	1400.000	4000.000	1.0000
52	Waveform 1	1	6865.354968750	6865.367968750	1400.000	4000.000	1.0000
52	Spectrogram 1	1	6865.354968750	6865.367968750	1400.000	4000.000	1.0000
53	Waveform 1	1	6898.591093750	6898.618718750	1400.000	4000.000	1.0000
53	Spectrogram 1	1	6898.591093750	6898.618718750	1400.000	4000.000	1.0000
54	Waveform 1	1	7014.981718750	7014.989843750	1400.000	4000.000	1.0000
54	Spectrogram 1	1	7014.981718750	7014.989843750	1400.000	4000.000	1.0000
55	Waveform 1	1	7033.947093750	7033.956843750	1400.000	4000.000	1.0000
55	Spectrogram 1	1	7033.947093750	7033.956843750	1400.000	4000.000	1.0000
56	Waveform 1	1	7038.160718750	7038.168843750	1400.000	4000.000	1.0000
56	Spectrogram 1	1	7038.160718750	7038.168843750	1400.000	4000.000	1.0000
57	Waveform 1	1	7038.909843750	7038.919593750	1400.000	4000.000	1.0000
57	Spectrogram 1	1	7038.909843750	7038.919593750	1400.000	4000.000	1.0000
58	Waveform 1	1	7044.826468750	7044.834593750	1400.000	4000.000	1.0000
58	Spectrogram 1	1	7044.826468750	7044.834593750	1400.000	4000.000	1.0000
59	Waveform 1	1	7063.432718750	7063.452218750	1400.000	4000.000	1.0000
59	Spectrogram 1	1	7063.432718750	7063.452218750	1400.000	4000.000	1.0000
60	Waveform 1	1	7085.534343750	7085.547343750	1400.000	4000.000	1.0000
60	Spectrogram 1	1	7085.534343750	7085.547343750	1400.000	4000.000	1.0000
61	Waveform 1	1	7222.747718750	7222.775343750	1400.000	4000.000	1.0000
61	Spectrogram 1	1	7222.747718750	7222.775343750	1400.000	4000.000	1.0000
62	Waveform 1	1	7222.923218750	7222.945968750	1400.000	4000.000	1.0000
62	Spectrogram 1	1	7222.923218750	7222.945968750	1400.000	4000.000	1.0000
63	Waveform 1	1	7287.921593750	7287.931343750	1400.000	4000.000	1.0000
63	Spectrogram 1	1	7287.921593750	7287.931343750	1400.000	4000.000	1.0000
64	Waveform 1	1	7373.443718750	7373.458343750	1400.000	4000.000	1.0000
64	Spectrogram 1	1	7373.443718750	7373.458343750	1400.000	4000.000	1.0000
65	Waveform 1	1	7415.248468750	7415.267968750	1400.000	4000.000	1.0000
65	Spectrogram 1	1	7415.248468750	7415.267968750	1400.000	4000.000	1.0000
66	Waveform 1	1	7546.572843750	7546.593968750	1400.000	4000.000	1.0000
66	Spectrogram 1	1	7546.572843750	7546.593968750	1400.000	4000.000	1.0000
