Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	109.095718750	109.108718750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	109.095718750	109.108718750	1400.000	4000.000	1.0000
2	Waveform 1	1	1183.503468750	1183.513218750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	1183.503468750	1183.513218750	1400.000	4000.000	1.0000
3	Waveform 1	1	4718.586968750	4718.596718750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	4718.586968750	4718.596718750	1400.000	4000.000	1.0000
4	Waveform 1	1	14746.598468750	14746.616343750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	14746.598468750	14746.616343750	1400.000	4000.000	1.0000
5	Waveform 1	1	14822.804468750	14822.815843750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	14822.804468750	14822.815843750	1400.000	4000.000	1.0000
6	Waveform 1	1	14914.290343750	14914.306593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	14914.290343750	14914.306593750	1400.000	4000.000	1.0000
7	Waveform 1	1	17761.675468750	17761.698218750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	17761.675468750	17761.698218750	1400.000	4000.000	1.0000
8	Waveform 1	1	19633.173343750	19633.189593750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	19633.173343750	19633.189593750	1400.000	4000.000	1.0000
9	Waveform 1	1	19694.957468750	19694.978593750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	19694.957468750	19694.978593750	1400.000	4000.000	1.0000
10	Waveform 1	1	19698.313093750	19698.324468750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	19698.313093750	19698.324468750	1400.000	4000.000	1.0000
11	Waveform 1	1	19992.845968750	19992.873593750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	19992.845968750	19992.873593750	1400.000	4000.000	1.0000
12	Waveform 1	1	19993.868093750	19993.879468750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	19993.868093750	19993.879468750	1400.000	4000.000	1.0000
13	Waveform 1	1	20025.004718750	20025.019343750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	20025.004718750	20025.019343750	1400.000	4000.000	1.0000
14	Waveform 1	1	20137.989343750	20137.997468750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	20137.989343750	20137.997468750	1400.000	4000.000	1.0000
15	Waveform 1	1	20169.433093750	20169.454218750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	20169.433093750	20169.454218750	1400.000	4000.000	1.0000
16	Waveform 1	1	20197.916093750	20197.937218750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	20197.916093750	20197.937218750	1400.000	4000.000	1.0000
17	Waveform 1	1	20198.332093750	20198.341843750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	20198.332093750	20198.341843750	1400.000	4000.000	1.0000
18	Waveform 1	1	20339.526718750	20339.546218750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	20339.526718750	20339.546218750	1400.000	4000.000	1.0000
19	Waveform 1	1	20373.082968750	20373.100843750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	20373.082968750	20373.100843750	1400.000	4000.000	1.0000
20	Waveform 1	1	20502.670218750	20502.683218750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	20502.670218750	20502.683218750	1400.000	4000.000	1.0000
21	Waveform 1	1	20508.863093750	20508.877718750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	20508.863093750	20508.877718750	1400.000	4000.000	1.0000
