Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	1534.771593750	1534.781343750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	1534.771593750	1534.781343750	1400.000	4000.000	1.0000
2	Waveform 1	1	2134.316968750	2134.336468750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	2134.316968750	2134.336468750	1400.000	4000.000	1.0000
3	Waveform 1	1	2134.373843750	2134.401468750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	2134.373843750	2134.401468750	1400.000	4000.000	1.0000
4	Waveform 1	1	6352.464343750	6352.483843750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	6352.464343750	6352.483843750	1400.000	4000.000	1.0000
5	Waveform 1	1	6352.670718750	6352.680468750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	6352.670718750	6352.680468750	1400.000	4000.000	1.0000
6	Waveform 1	1	6525.616218750	6525.629218750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	6525.616218750	6525.629218750	1400.000	4000.000	1.0000
7	Waveform 1	1	8534.138968750	8534.153593750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	8534.138968750	8534.153593750	1400.000	4000.000	1.0000
8	Waveform 1	1	8604.811843750	8604.828093750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	8604.811843750	8604.828093750	1400.000	4000.000	1.0000
9	Waveform 1	1	13211.820093750	13211.834718750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	13211.820093750	13211.834718750	1400.000	4000.000	1.0000
10	Waveform 1	1	13212.185718750	13212.206843750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	13212.185718750	13212.206843750	1400.000	4000.000	1.0000
11	Waveform 1	1	14927.009218750	14927.018968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	14927.009218750	14927.018968750	1400.000	4000.000	1.0000
12	Waveform 1	1	15293.053468750	15293.068093750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	15293.053468750	15293.068093750	1400.000	4000.000	1.0000
13	Waveform 1	1	15546.236593750	15546.244718750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	15546.236593750	15546.244718750	1400.000	4000.000	1.0000
14	Waveform 1	1	15550.750843750	15550.765468750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	15550.750843750	15550.765468750	1400.000	4000.000	1.0000
15	Waveform 1	1	15607.406468750	15607.417843750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	15607.406468750	15607.417843750	1400.000	4000.000	1.0000
16	Waveform 1	1	15611.678593750	15611.699718750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	15611.678593750	15611.699718750	1400.000	4000.000	1.0000
17	Waveform 1	1	15612.200218750	15612.218093750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	15612.200218750	15612.218093750	1400.000	4000.000	1.0000
18	Waveform 1	1	15727.896968750	15727.909968750	1400.000	4000.000	1.0000
