Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	13.903218750	13.912968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	13.903218750	13.912968750	1400.000	4000.000	1.0000
2	Waveform 1	1	38.510593750	38.518718750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	38.510593750	38.518718750	1400.000	4000.000	1.0000
3	Waveform 1	1	51.463468750	51.474843750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	51.463468750	51.474843750	1400.000	4000.000	1.0000
4	Waveform 1	1	51.518718750	51.530093750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	51.518718750	51.530093750	1400.000	4000.000	1.0000
5	Waveform 1	1	56.136968750	56.145093750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	56.136968750	56.145093750	1400.000	4000.000	1.0000
6	Waveform 1	1	80.367343750	80.375468750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	80.367343750	80.375468750	1400.000	4000.000	1.0000
7	Waveform 1	1	96.861093750	96.870843750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	96.861093750	96.870843750	1400.000	4000.000	1.0000
8	Waveform 1	1	96.913093750	96.932593750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	96.913093750	96.932593750	1400.000	4000.000	1.0000
9	Waveform 1	1	100.088343750	100.098093750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	100.088343750	100.098093750	1400.000	4000.000	1.0000
10	Waveform 1	1	100.145218750	100.158218750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	100.145218750	100.158218750	1400.000	4000.000	1.0000
11	Waveform 1	1	115.306468750	115.321093750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	115.306468750	115.321093750	1400.000	4000.000	1.0000
12	Waveform 1	1	123.472093750	123.486718750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	123.472093750	123.486718750	1400.000	4000.000	1.0000
13	Waveform 1	1	123.530593750	123.546843750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	123.530593750	123.546843750	1400.000	4000.000	1.0000
14	Waveform 1	1	155.803093750	155.817718750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	155.803093750	155.817718750	1400.000	4000.000	1.0000
15	Waveform 1	1	156.882093750	156.893468750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	156.882093750	156.893468750	1400.000	4000.000	1.0000
16	Waveform 1	1	156.943843750	156.953593750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	156.943843750	156.953593750	1400.000	4000.000	1.0000
17	Waveform 1	1	166.944093750	166.958718750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	166.944093750	166.958718750	1400.000	4000.000	1.0000
18	Waveform 1	1	167.007468750	167.017218750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	167.007468750	167.017218750	1400.000	4000.000	1.0000
19	Waveform 1	1	167.067593750	167.080593750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	167.067593750	167.080593750	1400.000	4000.000	1.0000
20	Waveform 1	1	222.532093750	222.543468750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	222.532093750	222.543468750	1400.000	4000.000	1.0000
21	Waveform 1	1	254.897218750	254.905343750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	254.897218750	254.905343750	1400.000	4000.000	1.0000
22	Waveform 1	1	260.147593750	260.155718750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	260.147593750	260.155718750	1400.000	4000.000	1.0000
23	Waveform 1	1	305.554968750	305.563093750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	305.554968750	305.563093750	1400.000	4000.000	1.0000
24	Waveform 1	1	359.196218750	359.214093750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	359.196218750	359.214093750	1400.000	4000.000	1.0000
25	Waveform 1	1	359.269343750	359.280718750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	359.269343750	359.280718750	1400.000	4000.000	1.0000
26	Waveform 1	1	361.883968750	361.900218750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	361.883968750	361.900218750	1400.000	4000.000	1.0000
27	Waveform 1	1	361.950593750	361.970093750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	361.950593750	361.970093750	1400.000	4000.000	1.0000
28	Waveform 1	1	384.697343750	384.707093750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	384.697343750	384.707093750	1400.000	4000.000	1.0000
29	Waveform 1	1	389.621093750	389.637343750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	389.621093750	389.637343750	1400.000	4000.000	1.0000
30	Waveform 1	1	543.825468750	543.833593750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	543.825468750	543.833593750	1400.000	4000.000	1.0000
31	Waveform 1	1	593.399343750	593.407468750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	593.399343750	593.407468750	1400.000	4000.000	1.0000
32	Waveform 1	1	603.175343750	603.189968750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	603.175343750	603.189968750	1400.000	4000.000	1.0000
33	Waveform 1	1	750.689593750	750.704218750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	750.689593750	750.704218750	1400.000	4000.000	1.0000
