V1,V2,V3
-123.077507598784,37.5,-760.312866210938
-123.060790273556,37.5,-621.063598632812
-123.044072948328,37.5,-539.533569335938
-123.0273556231,37.5,-467.213592529297
-123.010638297872,37.5,-382.713592529297
-122.993920972644,37.5,-304.813598632812
-122.977203647416,37.5,-232.333587646484
-122.960486322188,37.5,-193.673583984375
-122.94376899696,37.5,-150.313598632812
-122.927051671733,37.5,-126.177627563477
-122.910334346505,37.5,-114.64762878418
-122.893617021277,37.5,-107.627632141113
-122.876899696049,37.5,-102.107627868652
-122.860182370821,37.5,-97.4876327514648
-122.843465045593,37.5,-94.0776290893555
-122.826747720365,37.5,-90.2876281738281
-122.810030395137,37.5,-87.5476303100586
-122.793313069909,37.5,-85.2130279541016
-122.776595744681,37.5,-83.2630233764648
-122.759878419453,37.5,-81.2430267333984
-122.743161094225,37.5,-77.6830291748047
-122.726443768997,37.5,-74.9730224609375
-122.709726443769,37.5,-72.1230239868164
-122.693009118541,37.5,-69.6430282592773
-122.676291793313,37.5,-67.5130233764648
-122.659574468085,37.5,-65.1774368286133
-122.642857142857,37.5,-62.447437286377
-122.626139817629,37.5,-60.2674369812012
-122.609422492401,37.5,-57.4574394226074
-122.592705167173,37.5,-55.5274391174316
-122.575987841945,37.5,-52.0974388122559
-122.559270516717,37.5,-48.4174385070801
-122.542553191489,37.5,-43.2174377441406
-122.525835866261,37.5,-35.358829498291
-122.509118541033,37.5,-20.358829498291
-122.492401215805,37.5,-4.79883003234863
-122.475683890578,37.5,-9.43883037567139
-122.45896656535,37.5,8.30117034912109
-122.442249240122,37.5,65.6711730957031
-122.425531914894,37.5,129.821166992188
-122.408814589666,37.5,175.461166381836
-122.392097264438,37.5,132.780914306641
-122.37537993921,37.5,214.800903320312
-122.358662613982,37.5,236.270904541016
-122.341945288754,37.5,106.710906982422
-122.325227963526,37.5,106.150909423828
-122.308510638298,37.5,180.180908203125
-122.29179331307,37.5,200.920913696289
-122.275075987842,37.5,103.980911254883
-122.258358662614,37.5,23.7480754852295
-122.241641337386,37.5,7.00807571411133
-122.224924012158,37.5,2.86807584762573
-122.20820668693,37.5,2.3280758857727
-122.191489361702,37.5,2.0780758857727
-122.174772036474,37.5,4.36807584762573
-122.158054711246,37.5,1.46807587146759
-122.141337386018,37.5,1.70807588100433
-122.12462006079,37.5,0.808335959911346
-122.107902735562,37.5,-3.80166411399841
-122.091185410334,37.5,-2.39166402816772
-122.074468085106,37.5,0.168335929512978
-122.057750759878,37.5,1.45833587646484
-122.04103343465,37.5,2.27833604812622
-122.024316109422,37.5,2.23833584785461
-122.007598784195,37.5,1.84833598136902
-121.990881458967,37.5,7.35535287857056
-121.974164133739,37.5,4.00535297393799
-121.957446808511,37.5,3.63535308837891
-121.940729483283,37.5,8.57535266876221
-121.924012158055,37.5,32.045352935791
-121.907294832827,37.5,115.49535369873
-121.890577507599,37.5,346.475341796875
-121.873860182371,37.5,646.345336914062
-121.857142857143,37.5,666.380920410156
-121.840425531915,37.5,446.820892333984
-121.823708206687,37.5,253.380905151367
-121.806990881459,37.5,423.140899658203
-121.790273556231,37.5,513.280883789062
-121.773556231003,37.5,547.260925292969
-121.756838905775,37.5,499.100891113281
-121.740121580547,37.5,535.560913085938
-121.723404255319,37.5,764.321960449219
-121.706686930091,37.5,868.531982421875
-121.689969604863,37.5,1035.89196777344
-121.673252279635,37.5,1015.91198730469
-121.656534954407,37.5,925.641967773438
-121.639817629179,37.5,869.351989746094
-121.623100303951,37.5,647.841979980469
-121.606382978723,37.5,509.511962890625
-121.589665653495,37.5,725.592590332031
-121.572948328267,37.5,994.442626953125
-121.55623100304,37.5,1055.142578125
-121.539513677812,37.5,879.042602539062
-121.522796352584,37.5,810.41259765625
-121.506079027356,37.5,830.302612304688
-121.489361702128,37.5,827.1826171875
-121.4726443769,37.5,935.102600097656
-121.455927051672,37.5,827.604797363281
-121.439209726444,37.5,717.134826660156
-121.422492401216,37.5,770.484802246094
-121.405775075988,37.5,583.434814453125
-121.38905775076,37.5,577.134826660156
-121.372340425532,37.5,733.6748046875
-121.355623100304,37.5,724.15478515625
-121.338905775076,37.5,473.194793701172
-121.322188449848,37.5,344.223754882812
-121.30547112462,37.5,348.083740234375
-121.288753799392,37.5,405.873748779297
-121.272036474164,37.5,403.753753662109
-121.255319148936,37.5,373.423736572266
-121.238601823708,37.5,272.833740234375
-121.22188449848,37.5,197.763748168945
-121.205167173252,37.5,88.8637390136719
-121.188449848024,37.5,57.0370292663574
-121.171732522796,37.5,45.6870269775391
-121.155015197568,37.5,37.6570281982422
-121.13829787234,37.5,30.4570274353027
-121.121580547112,37.5,24.2170276641846
-121.104863221885,37.5,20.1570281982422
-121.088145896657,37.5,17.0470275878906
-121.071428571429,37.5,14.6370277404785
-121.054711246201,37.5,14.1029081344604
-121.037993920973,37.5,15.7429075241089
-121.021276595745,37.5,16.9529075622559
-121.004559270517,37.5,18.1529083251953
-120.987841945289,37.5,19.1429080963135
-120.971124620061,37.5,20.3129081726074
-120.954407294833,37.5,21.4729080200195
-120.937689969605,37.5,22.8229084014893
-120.920972644377,37.5,24.9127750396729
-120.904255319149,37.5,25.5827751159668
-120.887537993921,37.5,26.7527732849121
-120.870820668693,37.5,28.1827735900879
-120.854103343465,37.5,29.7227745056152
-120.837386018237,37.5,31.4827747344971
-120.820668693009,37.5,32.7627754211426
-120.803951367781,37.5,35.6627731323242
-120.787234042553,37.5,36.5271186828613
-120.770516717325,37.5,39.607120513916
-120.753799392097,37.5,46.8171195983887
-120.737082066869,37.5,52.8271179199219
-120.720364741641,37.5,49.3471183776855
-120.703647416413,37.5,50.1371192932129
-120.686930091185,37.5,51.1471176147461
-120.670212765957,37.5,53.3971176147461
-120.653495440729,37.5,57.310359954834
-120.636778115502,37.5,63.8003616333008
-120.620060790274,37.5,66.6403579711914
-120.603343465046,37.5,64.4103622436523
-120.586626139818,37.5,61.9803619384766
-120.56990881459,37.5,71.2203598022461
-120.553191489362,37.5,58.3903617858887
-120.536474164134,37.5,53.3803596496582
-120.519756838906,37.5,57.0538787841797
-120.503039513678,37.5,60.6538772583008
-120.48632218845,37.5,63.6638793945312
-120.469604863222,37.5,68.8838806152344
-120.452887537994,37.5,86.3538818359375
-120.436170212766,37.5,94.8538818359375
-120.419452887538,37.5,97.6438827514648
-120.40273556231,37.5,110.133880615234
-120.386018237082,37.5,111.084098815918
-120.369300911854,37.5,127.19409942627
-120.352583586626,37.5,140.834106445312
-120.335866261398,37.5,127.69409942627
-120.31914893617,37.5,136.424102783203
-120.302431610942,37.5,152.624099731445
-120.285714285714,37.5,187.884094238281
-120.268996960486,37.5,234.994094848633
-120.252279635258,37.5,280.283721923828
-120.23556231003,37.5,259.693725585938
-120.218844984802,37.5,291.793701171875
-120.202127659574,37.5,305.363708496094
-120.185410334346,37.5,333.613708496094
-120.168693009119,37.5,341.263702392578
-120.151975683891,37.5,346.393707275391
-120.135258358663,37.5,371.0537109375
-120.118541033435,37.5,463.255859375
-120.101823708207,37.5,456.075836181641
-120.085106382979,37.5,535.515869140625
-120.068389057751,37.5,643.805847167969
-120.051671732523,37.5,681.405822753906
-120.034954407295,37.5,665.615844726562
-120.018237082067,37.5,643.405822753906
-120.001519756839,37.5,668.155822753906
-119.984802431611,37.5,731.191467285156
-119.968085106383,37.5,652.931457519531
-119.951367781155,37.5,685.7314453125
-119.934650455927,37.5,834.591491699219
-119.917933130699,37.5,895.081481933594
-119.901215805471,37.5,799.381469726562
-119.884498480243,37.5,769.261474609375
-119.867781155015,37.5,758.821472167969
-119.851063829787,37.5,828.56982421875
-119.834346504559,37.5,933.059814453125
-119.817629179331,37.5,970.169860839844
-119.800911854103,37.5,972.08984375
-119.784194528875,37.5,1039.0498046875
-119.767477203647,37.5,1275.69982910156
-119.750759878419,37.5,1355.00988769531
-119.734042553191,37.5,1290.8798828125
-119.717325227964,37.5,1284.607421875
-119.700607902736,37.5,1395.19738769531
-119.683890577508,37.5,1763.95739746094
-119.66717325228,37.5,1764.45739746094
-119.650455927052,37.5,1728.93737792969
-119.633738601824,37.5,1561.71740722656
-119.617021276596,37.5,1597.46740722656
-119.600303951368,37.5,1736.76745605469
-119.58358662614,37.5,1867.16967773438
-119.566869300912,37.5,1994.75964355469
-119.550151975684,37.5,2218.79956054688
-119.533434650456,37.5,2455.81958007812
-119.516717325228,37.5,2485.49951171875
-119.5,37.5,2516.35961914062
-125,37.4832061068702,-4202.12255859375
-124.983282674772,37.4832061068702,-4201.8125
-124.966565349544,37.4832061068702,-4203.37255859375
-124.949848024316,37.4832061068702,-4186.12255859375
-124.933130699088,37.4832061068702,-4177.7451171875
-124.91641337386,37.4832061068702,-4181.56494140625
-124.899696048632,37.4832061068702,-4185.125
-124.882978723404,37.4832061068702,-4185.2451171875
-124.866261398176,37.4832061068702,-4182.31494140625
-124.849544072948,37.4832061068702,-4183.375
-124.83282674772,37.4832061068702,-4178.06494140625
-124.816109422492,37.4832061068702,-4163.4951171875
-124.799392097264,37.4832061068702,-4147.875
-124.782674772036,37.4832061068702,-4117.375
-124.765957446809,37.4832061068702,-4087.18505859375
-124.749240121581,37.4832061068702,-4088.01489257812
-124.732522796353,37.4832061068702,-4097.06494140625
-124.715805471125,37.4832061068702,-4096.8251953125
-124.699088145897,37.4832061068702,-4094.26489257812
-124.682370820669,37.4832061068702,-4092.69506835938
-124.665653495441,37.4832061068702,-4090.49658203125
-124.648936170213,37.4832061068702,-4088.31665039062
-124.632218844985,37.4832061068702,-4088.146484375
-124.615501519757,37.4832061068702,-4087.33666992188
-124.598784194529,37.4832061068702,-4082.19653320312
-124.582066869301,37.4832061068702,-4076.5966796875
-124.565349544073,37.4832061068702,-4068.49658203125
-124.548632218845,37.4832061068702,-4059.17651367188
-124.531914893617,37.4832061068702,-4052.056640625
-124.515197568389,37.4832061068702,-4053.4267578125
-124.498480243161,37.4832061068702,-4065.37670898438
-124.481762917933,37.4832061068702,-4058.28662109375
-124.465045592705,37.4832061068702,-4041.56665039062
-124.448328267477,37.4832061068702,-4023.65673828125
-124.431610942249,37.4832061068702,-4010.8466796875
-124.414893617021,37.4832061068702,-3990.90673828125
-124.398176291793,37.4832061068702,-3972.83862304688
-124.381458966565,37.4832061068702,-3961.62866210938
-124.364741641337,37.4832061068702,-3905.69873046875
-124.348024316109,37.4832061068702,-3830.94873046875
-124.331306990881,37.4832061068702,-3781.16870117188
-124.314589665654,37.4832061068702,-3781.91870117188
-124.297872340426,37.4832061068702,-3785.31860351562
-124.281155015198,37.4832061068702,-3805.45874023438
-124.26443768997,37.4832061068702,-3798.0009765625
-124.247720364742,37.4832061068702,-3751.73095703125
-124.231003039514,37.4832061068702,-3703.30102539062
-124.214285714286,37.4832061068702,-3684.7109375
-124.197568389058,37.4832061068702,-3673.40087890625
-124.18085106383,37.4832061068702,-3659.05102539062
-124.164133738602,37.4832061068702,-3632.9208984375
-124.147416413374,37.4832061068702,-3635.66088867188
-124.130699088146,37.4832061068702,-3634.8076171875
-124.113981762918,37.4832061068702,-3628.83764648438
-124.09726443769,37.4832061068702,-3607.14770507812
-124.080547112462,37.4832061068702,-3607.2578125
-124.063829787234,37.4832061068702,-3606.36767578125
-124.047112462006,37.4832061068702,-3603.64770507812
-124.030395136778,37.4832061068702,-3626.2177734375
-124.01367781155,37.4832061068702,-3636.18774414062
-123.996960486322,37.4832061068702,-3674.74633789062
-123.980243161094,37.4832061068702,-3683.38647460938
-123.963525835866,37.4832061068702,-3703.8564453125
-123.946808510638,37.4832061068702,-3718.80639648438
-123.93009118541,37.4832061068702,-3705.99633789062
-123.913373860182,37.4832061068702,-3685.09643554688
-123.896656534954,37.4832061068702,-3660.37646484375
-123.879939209726,37.4832061068702,-3626.17651367188
-123.863221884498,37.4832061068702,-3599.88134765625
-123.846504559271,37.4832061068702,-3572.92138671875
-123.829787234043,37.4832061068702,-3552.88134765625
-123.813069908815,37.4832061068702,-3516.52124023438
-123.796352583587,37.4832061068702,-3483.01123046875
-123.779635258359,37.4832061068702,-3468.6513671875
-123.762917933131,37.4832061068702,-3452.55126953125
-123.746200607903,37.4832061068702,-3435.83129882812
-123.729483282675,37.4832061068702,-3410.69116210938
-123.712765957447,37.4832061068702,-3383.951171875
-123.696048632219,37.4832061068702,-3366.34130859375
-123.679331306991,37.4832061068702,-3337.05126953125
-123.662613981763,37.4832061068702,-3301.78125
-123.645896656535,37.4832061068702,-3269.39111328125
-123.629179331307,37.4832061068702,-3233.02124023438
-123.612462006079,37.4832061068702,-3121.60131835938
-123.595744680851,37.4832061068702,-3009.23974609375
-123.579027355623,37.4832061068702,-2842.85961914062
-123.562310030395,37.4832061068702,-2699.90966796875
-123.545592705167,37.4832061068702,-2586.70971679688
-123.528875379939,37.4832061068702,-2474.32958984375
-123.512158054711,37.4832061068702,-2207.02954101562
-123.495440729483,37.4832061068702,-2013.71960449219
-123.478723404255,37.4832061068702,-1827.6396484375
-123.462006079027,37.4832061068702,-1774.34533691406
-123.445288753799,37.4832061068702,-1956.25537109375
-123.428571428571,37.4832061068702,-2073.71533203125
-123.411854103343,37.4832061068702,-2174.615234375
-123.395136778115,37.4832061068702,-2169.115234375
-123.378419452888,37.4832061068702,-1984.03527832031
-123.36170212766,37.4832061068702,-1860.68530273438
-123.344984802432,37.4832061068702,-1787.34533691406
-123.328267477204,37.4832061068702,-1727.40112304688
-123.311550151976,37.4832061068702,-1653.53112792969
-123.294832826748,37.4832061068702,-1566.98107910156
-123.27811550152,37.4832061068702,-1468.93115234375
-123.261398176292,37.4832061068702,-1375.40112304688
-123.244680851064,37.4832061068702,-1290.23107910156
-123.227963525836,37.4832061068702,-1276.22106933594
-123.211246200608,37.4832061068702,-1247.68115234375
-123.19452887538,37.4832061068702,-1161.49291992188
-123.177811550152,37.4832061068702,-1062.00280761719
-123.161094224924,37.4832061068702,-988.802856445312
-123.144376899696,37.4832061068702,-890.4228515625
-123.127659574468,37.4832061068702,-788.602844238281
-123.11094224924,37.4832061068702,-731.472839355469
-123.094224924012,37.4832061068702,-687.44287109375
-123.077507598784,37.4832061068702,-650.102844238281
-123.060790273556,37.4832061068702,-595.233581542969
-123.044072948328,37.4832061068702,-541.95361328125
-123.0273556231,37.4832061068702,-486.533599853516
-123.010638297872,37.4832061068702,-425.213592529297
-122.993920972644,37.4832061068702,-365.303588867188
-122.977203647416,37.4832061068702,-300.233581542969
-122.960486322188,37.4832061068702,-232.493591308594
-122.94376899696,37.4832061068702,-175.00358581543
-122.927051671733,37.4832061068702,-143.087631225586
-122.910334346505,37.4832061068702,-128.227630615234
-122.893617021277,37.4832061068702,-117.667633056641
-122.876899696049,37.4832061068702,-108.477630615234
-122.860182370821,37.4832061068702,-99.6976318359375
-122.843465045593,37.4832061068702,-95.8076324462891
-122.826747720365,37.4832061068702,-91.9076309204102
-122.810030395137,37.4832061068702,-89.3376312255859
-122.793313069909,37.4832061068702,-86.6330261230469
-122.776595744681,37.4832061068702,-84.8230285644531
-122.759878419453,37.4832061068702,-84.0630264282227
-122.743161094225,37.4832061068702,-81.7530288696289
-122.726443768997,37.4832061068702,-78.3430252075195
-122.709726443769,37.4832061068702,-75.7830276489258
-122.693009118541,37.4832061068702,-72.8630294799805
-122.676291793313,37.4832061068702,-70.483024597168
-122.659574468085,37.4832061068702,-68.8974380493164
-122.642857142857,37.4832061068702,-64.8874359130859
-122.626139817629,37.4832061068702,-63.2274398803711
-122.609422492401,37.4832061068702,-60.1374397277832
-122.592705167173,37.4832061068702,-58.2374382019043
-122.575987841945,37.4832061068702,-55.4074363708496
-122.559270516717,37.4832061068702,-51.8274383544922
-122.542553191489,37.4832061068702,-46.947437286377
-122.525835866261,37.4832061068702,-39.8788299560547
-122.509118541033,37.4832061068702,-32.6388282775879
-122.492401215805,37.4832061068702,-23.0188293457031
-122.475683890578,37.4832061068702,-15.818829536438
-122.45896656535,37.4832061068702,-8.97883033752441
-122.442249240122,37.4832061068702,12.5711698532104
-122.425531914894,37.4832061068702,55.2411689758301
-122.408814589666,37.4832061068702,86.9611663818359
-122.392097264438,37.4832061068702,162.090911865234
-122.37537993921,37.4832061068702,287.260894775391
-122.358662613982,37.4832061068702,384.220916748047
-122.341945288754,37.4832061068702,316.870910644531
-122.325227963526,37.4832061068702,167.460906982422
-122.308510638298,37.4832061068702,124.080909729004
-122.29179331307,37.4832061068702,163.480911254883
-122.275075987842,37.4832061068702,124.560913085938
-122.258358662614,37.4832061068702,52.4580764770508
-122.241641337386,37.4832061068702,13.8080759048462
-122.224924012158,37.4832061068702,8.34807586669922
-122.20820668693,37.4832061068702,8.67807579040527
-122.191489361702,37.4832061068702,8.20807552337646
-122.174772036474,37.4832061068702,7.74807596206665
-122.158054711246,37.4832061068702,4.99807596206665
-122.141337386018,37.4832061068702,4.15807580947876
-122.12462006079,37.4832061068702,1.85833597183228
-122.107902735562,37.4832061068702,-0.0416640676558018
-122.091185410334,37.4832061068702,-0.491664052009583
-122.074468085106,37.4832061068702,-1.33166408538818
-122.057750759878,37.4832061068702,0.568335950374603
-122.04103343465,37.4832061068702,2.08833599090576
-122.024316109422,37.4832061068702,2.1483359336853
-122.007598784195,37.4832061068702,1.69833588600159
-121.990881458967,37.4832061068702,1.81535315513611
-121.974164133739,37.4832061068702,1.80535304546356
-121.957446808511,37.4832061068702,1.62535309791565
-121.940729483283,37.4832061068702,3.18535304069519
-121.924012158055,37.4832061068702,14.7753534317017
-121.907294832827,37.4832061068702,73.2853546142578
-121.890577507599,37.4832061068702,206.625350952148
-121.873860182371,37.4832061068702,405.915344238281
-121.857142857143,37.4832061068702,597.280883789062
-121.840425531915,37.4832061068702,483.300903320312
-121.823708206687,37.4832061068702,249.140899658203
-121.806990881459,37.4832061068702,274.650909423828
-121.790273556231,37.4832061068702,387.050903320312
-121.773556231003,37.4832061068702,535.760925292969
-121.756838905775,37.4832061068702,748.490905761719
-121.740121580547,37.4832061068702,730.540893554688
-121.723404255319,37.4832061068702,631.971984863281
-121.706686930091,37.4832061068702,634.001953125
-121.689969604863,37.4832061068702,1000.72198486328
-121.673252279635,37.4832061068702,949.111999511719
-121.656534954407,37.4832061068702,943.742004394531
-121.639817629179,37.4832061068702,938.531982421875
-121.623100303951,37.4832061068702,797.031982421875
-121.606382978723,37.4832061068702,616.552001953125
-121.589665653495,37.4832061068702,658.852600097656
-121.572948328267,37.4832061068702,923.622619628906
-121.55623100304,37.4832061068702,1106.02258300781
-121.539513677812,37.4832061068702,1072.99255371094
-121.522796352584,37.4832061068702,864.482604980469
-121.506079027356,37.4832061068702,895.712585449219
-121.489361702128,37.4832061068702,974.302612304688
-121.4726443769,37.4832061068702,947.4326171875
-121.455927051672,37.4832061068702,782.714782714844
-121.439209726444,37.4832061068702,880.954772949219
-121.422492401216,37.4832061068702,900.544799804688
-121.405775075988,37.4832061068702,831.604797363281
-121.38905775076,37.4832061068702,718.244812011719
-121.372340425532,37.4832061068702,757.044799804688
-121.355623100304,37.4832061068702,787.374816894531
-121.338905775076,37.4832061068702,688.934814453125
-121.322188449848,37.4832061068702,524.123718261719
-121.30547112462,37.4832061068702,473.623748779297
-121.288753799392,37.4832061068702,444.773742675781
-121.272036474164,37.4832061068702,398.653747558594
-121.255319148936,37.4832061068702,299.283752441406
-121.238601823708,37.4832061068702,202.903747558594
-121.22188449848,37.4832061068702,151.75373840332
-121.205167173252,37.4832061068702,128.903747558594
-121.188449848024,37.4832061068702,92.9370269775391
-121.171732522796,37.4832061068702,49.7870292663574
-121.155015197568,37.4832061068702,37.2570266723633
-121.13829787234,37.4832061068702,32.277027130127
-121.121580547112,37.4832061068702,27.9470272064209
-121.104863221885,37.4832061068702,23.7270278930664
-121.088145896657,37.4832061068702,19.3470287322998
-121.071428571429,37.4832061068702,15.7570276260376
-121.054711246201,37.4832061068702,14.5129079818726
-121.037993920973,37.4832061068702,15.482907295227
-121.021276595745,37.4832061068702,16.862907409668
-121.004559270517,37.4832061068702,17.7329082489014
-120.987841945289,37.4832061068702,18.6429080963135
-120.971124620061,37.4832061068702,19.6029071807861
-120.954407294833,37.4832061068702,20.8129081726074
-120.937689969605,37.4832061068702,21.8829078674316
-120.920972644377,37.4832061068702,23.2927742004395
-120.904255319149,37.4832061068702,25.4127750396729
-120.887537993921,37.4832061068702,26.2627735137939
-120.870820668693,37.4832061068702,27.4427738189697
-120.854103343465,37.4832061068702,28.6927738189697
-120.837386018237,37.4832061068702,30.4127750396729
-120.820668693009,37.4832061068702,31.9727745056152
-120.803951367781,37.4832061068702,34.7627754211426
-120.787234042553,37.4832061068702,36.7271194458008
-120.770516717325,37.4832061068702,38.2271194458008
-120.753799392097,37.4832061068702,42.8471183776855
-120.737082066869,37.4832061068702,42.6871185302734
-120.720364741641,37.4832061068702,44.7271194458008
-120.703647416413,37.4832061068702,46.8971176147461
-120.686930091185,37.4832061068702,49.3071174621582
-120.670212765957,37.4832061068702,54.6971168518066
-120.653495440729,37.4832061068702,59.6903610229492
-120.636778115502,37.4832061068702,61.0003623962402
-120.620060790274,37.4832061068702,64.4003601074219
-120.603343465046,37.4832061068702,58.6603622436523
-120.586626139818,37.4832061068702,57.7203598022461
-120.56990881459,37.4832061068702,52.1003608703613
-120.553191489362,37.4832061068702,50.0303611755371
-120.536474164134,37.4832061068702,52.8503608703613
-120.519756838906,37.4832061068702,54.9838790893555
-120.503039513678,37.4832061068702,58.3038787841797
-120.48632218845,37.4832061068702,67.1238784790039
-120.469604863222,37.4832061068702,82.9238815307617
-120.452887537994,37.4832061068702,83.9338760375977
-120.436170212766,37.4832061068702,90.8638763427734
-120.419452887538,37.4832061068702,103.363876342773
-120.40273556231,37.4832061068702,124.993881225586
-120.386018237082,37.4832061068702,153.484100341797
-120.369300911854,37.4832061068702,185.044097900391
-120.352583586626,37.4832061068702,193.784103393555
-120.335866261398,37.4832061068702,168.514099121094
-120.31914893617,37.4832061068702,161.064102172852
-120.302431610942,37.4832061068702,157.144104003906
-120.285714285714,37.4832061068702,161.104095458984
-120.268996960486,37.4832061068702,177.864105224609
-120.252279635258,37.4832061068702,226.5537109375
-120.23556231003,37.4832061068702,284.423706054688
-120.218844984802,37.4832061068702,347.723724365234
-120.202127659574,37.4832061068702,337.913696289062
-120.185410334346,37.4832061068702,314.393707275391
-120.168693009119,37.4832061068702,304.623718261719
-120.151975683891,37.4832061068702,308.423706054688
-120.135258358663,37.4832061068702,355.863708496094
-120.118541033435,37.4832061068702,408.805847167969
-120.101823708207,37.4832061068702,396.305847167969
-120.085106382979,37.4832061068702,478.885833740234
-120.068389057751,37.4832061068702,656.315856933594
-120.051671732523,37.4832061068702,733.905822753906
-120.034954407295,37.4832061068702,640.645874023438
-120.018237082067,37.4832061068702,618.755859375
-120.001519756839,37.4832061068702,648.575866699219
-119.984802431611,37.4832061068702,680.561462402344
-119.968085106383,37.4832061068702,711.611450195312
-119.951367781155,37.4832061068702,637.381469726562
-119.934650455927,37.4832061068702,700.061462402344
-119.917933130699,37.4832061068702,843.75146484375
-119.901215805471,37.4832061068702,775.861450195312
