Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	1372.895593750	1372.913468750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	1372.895593750	1372.913468750	1400.000	4000.000	1.0000
2	Waveform 1	1	4315.671468750	4315.681218750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	4315.671468750	4315.681218750	1400.000	4000.000	1.0000
3	Waveform 1	1	6971.189593750	6971.204218750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	6971.189593750	6971.204218750	1400.000	4000.000	1.0000
4	Waveform 1	1	14896.542093750	14896.553468750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	14896.542093750	14896.553468750	1400.000	4000.000	1.0000
5	Waveform 1	1	15226.031968750	15226.046593750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	15226.031968750	15226.046593750	1400.000	4000.000	1.0000
6	Waveform 1	1	16256.808468750	16256.816593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	16256.808468750	16256.816593750	1400.000	4000.000	1.0000
7	Waveform 1	1	16679.750468750	16679.761843750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	16679.750468750	16679.761843750	1400.000	4000.000	1.0000
8	Waveform 1	1	16699.841968750	16699.850093750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	16699.841968750	16699.850093750	1400.000	4000.000	1.0000
9	Waveform 1	1	17330.873343750	17330.883093750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	17330.873343750	17330.883093750	1400.000	4000.000	1.0000
10	Waveform 1	1	17651.459843750	17651.471218750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	17651.459843750	17651.471218750	1400.000	4000.000	1.0000
11	Waveform 1	1	17651.510218750	17651.521593750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	17651.510218750	17651.521593750	1400.000	4000.000	1.0000
12	Waveform 1	1	18198.451093750	18198.460843750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	18198.451093750	18198.460843750	1400.000	4000.000	1.0000
13	Waveform 1	1	18290.286343750	18290.294468750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	18290.286343750	18290.294468750	1400.000	4000.000	1.0000
14	Waveform 1	1	22183.820468750	22183.835093750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	22183.820468750	22183.835093750	1400.000	4000.000	1.0000
15	Waveform 1	1	22183.906593750	22183.929343750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	22183.906593750	22183.929343750	1400.000	4000.000	1.0000
16	Waveform 1	1	22184.083718750	22184.096718750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	22184.083718750	22184.096718750	1400.000	4000.000	1.0000
17	Waveform 1	1	22184.129218750	22184.153593750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	22184.129218750	22184.153593750	1400.000	4000.000	1.0000
18	Waveform 1	1	22184.254343750	22184.270593750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	22184.254343750	22184.270593750	1400.000	4000.000	1.0000
19	Waveform 1	1	22184.408718750	22184.426593750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	22184.408718750	22184.426593750	1400.000	4000.000	1.0000
20	Waveform 1	1	22184.753218750	22184.766218750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	22184.753218750	22184.766218750	1400.000	4000.000	1.0000
21	Waveform 1	1	22184.832843750	22184.844218750	1400.000	4000.000	1.0000
