Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	226.669343750	226.687218750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	226.669343750	226.687218750	1400.000	4000.000	1.0000
2	Waveform 1	1	535.866218750	535.882468750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	535.866218750	535.882468750	1400.000	4000.000	1.0000
3	Waveform 1	1	1574.835968750	1574.850593750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	1574.835968750	1574.850593750	1400.000	4000.000	1.0000
4	Waveform 1	1	1574.884718750	1574.896093750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	1574.884718750	1574.896093750	1400.000	4000.000	1.0000
5	Waveform 1	1	1649.407218750	1649.439718750	1400.000	4000.000	0.7500
5	Spectrogram 1	1	1649.407218750	1649.439718750	1400.000	4000.000	0.7500
6	Waveform 1	1	1668.923468750	1668.931593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	1668.923468750	1668.931593750	1400.000	4000.000	1.0000
7	Waveform 1	1	1896.395843750	1896.410468750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	1896.395843750	1896.410468750	1400.000	4000.000	1.0000
8	Waveform 1	1	1896.823218750	1896.832968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	1896.823218750	1896.832968750	1400.000	4000.000	1.0000
9	Waveform 1	1	2086.012218750	2086.039843750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	2086.012218750	2086.039843750	1400.000	4000.000	1.0000
10	Waveform 1	1	2139.906968750	2139.916718750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	2139.906968750	2139.916718750	1400.000	4000.000	1.0000
11	Waveform 1	1	2467.976593750	2467.984718750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	2467.976593750	2467.984718750	1400.000	4000.000	1.0000
12	Waveform 1	1	2495.326968750	2495.335093750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	2495.326968750	2495.335093750	1400.000	4000.000	1.0000
