Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	1303.839593750	1303.854218750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	1303.839593750	1303.854218750	1400.000	4000.000	1.0000
2	Waveform 1	1	5515.196093750	5515.205843750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	5515.196093750	5515.205843750	1400.000	4000.000	1.0000
3	Waveform 1	1	6252.541468750	6252.565843750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	6252.541468750	6252.565843750	1400.000	4000.000	1.0000
4	Waveform 1	1	7573.229343750	7573.237468750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	7573.229343750	7573.237468750	1400.000	4000.000	1.0000
5	Waveform 1	1	7836.552468750	7836.567093750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	7836.552468750	7836.567093750	1400.000	4000.000	1.0000
6	Waveform 1	1	8620.307843750	8620.317593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	8620.307843750	8620.317593750	1400.000	4000.000	1.0000
7	Waveform 1	1	8667.153343750	8667.164718750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	8667.153343750	8667.164718750	1400.000	4000.000	1.0000
8	Waveform 1	1	8722.507343750	8722.518718750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	8722.507343750	8722.518718750	1400.000	4000.000	1.0000
9	Waveform 1	1	9797.968093750	9797.987593750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	9797.968093750	9797.987593750	1400.000	4000.000	1.0000
10	Waveform 1	1	10102.584093750	10102.598718750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	10102.584093750	10102.598718750	1400.000	4000.000	1.0000
11	Waveform 1	1	10211.839343750	10211.847468750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	10211.839343750	10211.847468750	1400.000	4000.000	1.0000
12	Waveform 1	1	10221.460968750	10221.469093750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	10221.460968750	10221.469093750	1400.000	4000.000	1.0000
13	Waveform 1	1	10380.959593750	10380.988843750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	10380.959593750	10380.988843750	1400.000	4000.000	1.0000
14	Waveform 1	1	10398.741968750	10398.767968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	10398.741968750	10398.767968750	1400.000	4000.000	1.0000
15	Waveform 1	1	10556.336093750	10556.344218750	1400.000	4000.000	1.0000
