Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	6820.873843750	6820.885218750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	6820.873843750	6820.885218750	1400.000	4000.000	1.0000
2	Waveform 1	1	8499.617468750	8499.628843750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	8499.617468750	8499.628843750	1400.000	4000.000	1.0000
3	Waveform 1	1	8499.684093750	8499.692218750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	8499.684093750	8499.692218750	1400.000	4000.000	1.0000
4	Waveform 1	1	13060.153968750	13060.171843750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	13060.153968750	13060.171843750	1400.000	4000.000	1.0000
5	Waveform 1	1	13106.406343750	13106.433968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	13106.406343750	13106.433968750	1400.000	4000.000	1.0000
6	Waveform 1	1	13510.712843750	13510.722593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	13510.712843750	13510.722593750	1400.000	4000.000	1.0000
7	Waveform 1	1	14155.559968750	14155.571343750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	14155.559968750	14155.571343750	1400.000	4000.000	1.0000
8	Waveform 1	1	14165.734093750	14165.743843750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	14165.734093750	14165.743843750	1400.000	4000.000	1.0000
9	Waveform 1	1	15206.356468750	15206.366218750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	15206.356468750	15206.366218750	1400.000	4000.000	1.0000
10	Waveform 1	1	15607.058718750	15607.066843750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	15607.058718750	15607.066843750	1400.000	4000.000	1.0000
11	Waveform 1	1	17934.591718750	17934.606343750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	17934.591718750	17934.606343750	1400.000	4000.000	1.0000
12	Waveform 1	1	19838.002968750	19838.020843750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	19838.002968750	19838.020843750	1400.000	4000.000	1.0000
13	Waveform 1	1	19838.098843750	19838.108593750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	19838.098843750	19838.108593750	1400.000	4000.000	1.0000
14	Waveform 1	1	19839.002343750	19839.020218750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	19839.002343750	19839.020218750	1400.000	4000.000	1.0000
15	Waveform 1	1	20196.889093750	20196.900468750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	20196.889093750	20196.900468750	1400.000	4000.000	1.0000
16	Waveform 1	1	20327.503343750	20327.534218750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	20327.503343750	20327.534218750	1400.000	4000.000	1.0000
17	Waveform 1	1	21013.180218750	21013.193218750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	21013.180218750	21013.193218750	1400.000	4000.000	1.0000
18	Waveform 1	1	21117.849718750	21117.857843750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	21117.849718750	21117.857843750	1400.000	4000.000	1.0000
19	Waveform 1	1	21620.673468750	21620.683218750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	21620.673468750	21620.683218750	1400.000	4000.000	1.0000
20	Waveform 1	1	21924.671968750	21924.691468750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	21924.671968750	21924.691468750	1400.000	4000.000	1.0000
21	Waveform 1	1	23581.336718750	23581.346468750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	23581.336718750	23581.346468750	1400.000	4000.000	1.0000
22	Waveform 1	1	24266.140968750	24266.150718750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	24266.140968750	24266.150718750	1400.000	4000.000	1.0000
23	Waveform 1	1	24266.404218750	24266.415593750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	24266.404218750	24266.415593750	1400.000	4000.000	1.0000
24	Waveform 1	1	24266.621968750	24266.638218750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	24266.621968750	24266.638218750	1400.000	4000.000	1.0000
25	Waveform 1	1	24315.817218750	24315.831843750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	24315.817218750	24315.831843750	1400.000	4000.000	1.0000
26	Waveform 1	1	24887.930968750	24887.940718750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	24887.930968750	24887.940718750	1400.000	4000.000	1.0000
27	Waveform 1	1	24887.978093750	24887.987843750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	24887.978093750	24887.987843750	1400.000	4000.000	1.0000
28	Waveform 1	1	24888.054468750	24888.069093750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	24888.054468750	24888.069093750	1400.000	4000.000	1.0000
29	Waveform 1	1	24888.450968750	24888.460718750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	24888.450968750	24888.460718750	1400.000	4000.000	1.0000
30	Waveform 1	1	25838.568968750	25838.577093750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	25838.568968750	25838.577093750	1400.000	4000.000	1.0000
31	Waveform 1	1	25890.235843750	25890.248843750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	25890.235843750	25890.248843750	1400.000	4000.000	1.0000
32	Waveform 1	1	26359.665843750	26359.677218750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	26359.665843750	26359.677218750	1400.000	4000.000	1.0000
33	Waveform 1	1	26635.249593750	26635.259343750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	26635.249593750	26635.259343750	1400.000	4000.000	1.0000
34	Waveform 1	1	26647.828718750	26647.840093750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	26647.828718750	26647.840093750	1400.000	4000.000	1.0000
35	Waveform 1	1	26914.808093750	26914.829218750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	26914.808093750	26914.829218750	1400.000	4000.000	1.0000
36	Waveform 1	1	26914.889343750	26914.900718750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	26914.889343750	26914.900718750	1400.000	4000.000	1.0000
37	Waveform 1	1	26914.962468750	26914.988468750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	26914.962468750	26914.988468750	1400.000	4000.000	1.0000
38	Waveform 1	1	26920.523218750	26920.539468750	1400.000	4000.000	1.0000
38	Spectrogram 1	1	26920.523218750	26920.539468750	1400.000	4000.000	1.0000
39	Waveform 1	1	27100.041843750	27100.054843750	1400.000	4000.000	1.0000
39	Spectrogram 1	1	27100.041843750	27100.054843750	1400.000	4000.000	1.0000
40	Waveform 1	1	27102.625593750	27102.636968750	1400.000	4000.000	1.0000
40	Spectrogram 1	1	27102.625593750	27102.636968750	1400.000	4000.000	1.0000
41	Waveform 1	1	27107.364093750	27107.375468750	1400.000	4000.000	1.0000
41	Spectrogram 1	1	27107.364093750	27107.375468750	1400.000	4000.000	1.0000
42	Waveform 1	1	28331.283218750	28331.291343750	1400.000	4000.000	1.0000
42	Spectrogram 1	1	28331.283218750	28331.291343750	1400.000	4000.000	1.0000
43	Waveform 1	1	30854.391468750	30854.402843750	1400.000	4000.000	1.0000
43	Spectrogram 1	1	30854.391468750	30854.402843750	1400.000	4000.000	1.0000
44	Waveform 1	1	31271.688218750	31271.704468750	1400.000	4000.000	1.0000
44	Spectrogram 1	1	31271.688218750	31271.704468750	1400.000	4000.000	1.0000
