Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	169.284093750	169.293843750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	169.284093750	169.293843750	1400.000	4000.000	1.0000
2	Waveform 1	1	199.065468750	199.075218750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	199.065468750	199.075218750	1400.000	4000.000	1.0000
3	Waveform 1	1	209.156718750	209.166468750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	209.156718750	209.166468750	1400.000	4000.000	1.0000
4	Waveform 1	1	215.274843750	215.286218750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	215.274843750	215.286218750	1400.000	4000.000	1.0000
5	Waveform 1	1	225.396968750	225.416468750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	225.396968750	225.416468750	1400.000	4000.000	1.0000
6	Waveform 1	1	229.123093750	229.150718750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	229.123093750	229.150718750	1400.000	4000.000	1.0000
7	Waveform 1	1	229.704843750	229.719468750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	229.704843750	229.719468750	1400.000	4000.000	1.0000
8	Waveform 1	1	234.974718750	234.982843750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	234.974718750	234.982843750	1400.000	4000.000	1.0000
9	Waveform 1	1	271.377968750	271.403968750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	271.377968750	271.403968750	1400.000	4000.000	1.0000
10	Waveform 1	1	274.689718750	274.705968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	274.689718750	274.705968750	1400.000	4000.000	1.0000
11	Waveform 1	1	274.952968750	274.962718750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	274.952968750	274.962718750	1400.000	4000.000	1.0000
12	Waveform 1	1	275.104093750	275.112218750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	275.104093750	275.112218750	1400.000	4000.000	1.0000
13	Waveform 1	1	280.627468750	280.646968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	280.627468750	280.646968750	1400.000	4000.000	1.0000
14	Waveform 1	1	320.240093750	320.256343750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	320.240093750	320.256343750	1400.000	4000.000	1.0000
15	Waveform 1	1	342.086593750	342.110968750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	342.086593750	342.110968750	1400.000	4000.000	1.0000
16	Waveform 1	1	346.012593750	346.022343750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	346.012593750	346.022343750	1400.000	4000.000	1.0000
17	Waveform 1	1	351.760218750	351.787843750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	351.760218750	351.787843750	1400.000	4000.000	1.0000
18	Waveform 1	1	352.010468750	352.020218750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	352.010468750	352.020218750	1400.000	4000.000	1.0000
19	Waveform 1	1	352.137218750	352.145343750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	352.137218750	352.145343750	1400.000	4000.000	1.0000
20	Waveform 1	1	361.438718750	361.450093750	1400.000	4000.000	1.0000
