Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	0.339343750	0.353968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	0.339343750	0.353968750	1400.000	4000.000	1.0000
2	Waveform 1	1	1.119343750	1.137218750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	1.119343750	1.137218750	1400.000	4000.000	1.0000
3	Waveform 1	1	3.535718750	3.558468750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	3.535718750	3.558468750	1400.000	4000.000	1.0000
4	Waveform 1	1	4.006968750	4.018343750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	4.006968750	4.018343750	1400.000	4000.000	1.0000
5	Waveform 1	1	14.883093750	14.892843750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	14.883093750	14.892843750	1400.000	4000.000	1.0000
6	Waveform 1	1	25.871343750	25.887593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	25.871343750	25.887593750	1400.000	4000.000	1.0000
7	Waveform 1	1	26.870718750	26.893468750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	26.870718750	26.893468750	1400.000	4000.000	1.0000
8	Waveform 1	1	27.140468750	27.153468750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	27.140468750	27.153468750	1400.000	4000.000	1.0000
9	Waveform 1	1	31.864343750	31.893593750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	31.864343750	31.893593750	1400.000	4000.000	1.0000
10	Waveform 1	1	37.260968750	37.273968750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	37.260968750	37.273968750	1400.000	4000.000	1.0000
11	Waveform 1	1	52.818718750	52.830093750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	52.818718750	52.830093750	1400.000	4000.000	1.0000
12	Waveform 1	1	58.964468750	58.992093750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	58.964468750	58.992093750	1400.000	4000.000	1.0000
13	Waveform 1	1	62.256718750	62.268093750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	62.256718750	62.268093750	1400.000	4000.000	1.0000
14	Waveform 1	1	64.479718750	64.487843750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	64.479718750	64.487843750	1400.000	4000.000	1.0000
15	Waveform 1	1	64.749468750	64.757593750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	64.749468750	64.757593750	1400.000	4000.000	1.0000
16	Waveform 1	1	65.638343750	65.661093750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	65.638343750	65.661093750	1400.000	4000.000	1.0000
17	Waveform 1	1	70.729468750	70.752218750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	70.729468750	70.752218750	1400.000	4000.000	1.0000
18	Waveform 1	1	71.186093750	71.199093750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	71.186093750	71.199093750	1400.000	4000.000	1.0000
19	Waveform 1	1	73.587843750	73.600843750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	73.587843750	73.600843750	1400.000	4000.000	1.0000
20	Waveform 1	1	75.220968750	75.238843750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	75.220968750	75.238843750	1400.000	4000.000	1.0000
21	Waveform 1	1	75.726343750	75.750718750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	75.726343750	75.750718750	1400.000	4000.000	1.0000
22	Waveform 1	1	77.344843750	77.356218750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	77.344843750	77.356218750	1400.000	4000.000	1.0000
23	Waveform 1	1	77.907093750	77.926593750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	77.907093750	77.926593750	1400.000	4000.000	1.0000
24	Waveform 1	1	78.470968750	78.490468750	1400.000	4000.000	1.0000
