Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	224.118093750	224.127843750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	224.118093750	224.127843750	1400.000	4000.000	1.0000
2	Waveform 1	1	1396.534468750	1396.544218750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	1396.534468750	1396.544218750	1400.000	4000.000	1.0000
3	Waveform 1	1	1544.144593750	1544.164093750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	1544.144593750	1544.164093750	1400.000	4000.000	1.0000
4	Waveform 1	1	1699.671718750	1699.679843750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	1699.671718750	1699.679843750	1400.000	4000.000	1.0000
5	Waveform 1	1	2281.434718750	2281.447718750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	2281.434718750	2281.447718750	1400.000	4000.000	1.0000
6	Waveform 1	1	2310.226468750	2310.242718750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	2310.226468750	2310.242718750	1400.000	4000.000	1.0000
7	Waveform 1	1	2552.751218750	2552.759343750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	2552.751218750	2552.759343750	1400.000	4000.000	1.0000
8	Waveform 1	1	2585.761468750	2585.776093750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	2585.761468750	2585.776093750	1400.000	4000.000	1.0000
9	Waveform 1	1	3232.932343750	3232.945343750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	3232.932343750	3232.945343750	1400.000	4000.000	1.0000
10	Waveform 1	1	3272.832593750	3272.852093750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	3272.832593750	3272.852093750	1400.000	4000.000	1.0000
11	Waveform 1	1	3497.691968750	3497.703343750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	3497.691968750	3497.703343750	1400.000	4000.000	1.0000
12	Waveform 1	1	3502.393093750	3502.402843750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	3502.393093750	3502.402843750	1400.000	4000.000	1.0000
13	Waveform 1	1	3504.752593750	3504.763968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	3504.752593750	3504.763968750	1400.000	4000.000	1.0000
14	Waveform 1	1	3513.872093750	3513.881843750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	3513.872093750	3513.881843750	1400.000	4000.000	1.0000
15	Waveform 1	1	3521.967843750	3521.979218750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	3521.967843750	3521.979218750	1400.000	4000.000	1.0000
16	Waveform 1	1	3526.880218750	3526.889968750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	3526.880218750	3526.889968750	1400.000	4000.000	1.0000
17	Waveform 1	1	4497.248968750	4497.268468750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	4497.248968750	4497.268468750	1400.000	4000.000	1.0000
18	Waveform 1	1	4647.824718750	4647.834468750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	4647.824718750	4647.834468750	1400.000	4000.000	1.0000
19	Waveform 1	1	5494.647968750	5494.657718750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	5494.647968750	5494.657718750	1400.000	4000.000	1.0000
20	Waveform 1	1	5502.327718750	5502.343968750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	5502.327718750	5502.343968750	1400.000	4000.000	1.0000
21	Waveform 1	1	5803.082718750	5803.094093750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	5803.082718750	5803.094093750	1400.000	4000.000	1.0000
22	Waveform 1	1	5828.942968750	5828.954343750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	5828.942968750	5828.954343750	1400.000	4000.000	1.0000
23	Waveform 1	1	7694.373093750	7694.384468750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	7694.373093750	7694.384468750	1400.000	4000.000	1.0000
24	Waveform 1	1	8097.212218750	8097.225218750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	8097.212218750	8097.225218750	1400.000	4000.000	1.0000
25	Waveform 1	1	10545.724843750	10545.739468750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	10545.724843750	10545.739468750	1400.000	4000.000	1.0000
26	Waveform 1	1	10946.623718750	10946.656218750	1400.000	4000.000	0.7500
26	Spectrogram 1	1	10946.623718750	10946.656218750	1400.000	4000.000	0.7500
27	Waveform 1	1	13228.781843750	13228.791593750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	13228.781843750	13228.791593750	1400.000	4000.000	1.0000
28	Waveform 1	1	13949.864218750	13949.875593750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	13949.864218750	13949.875593750	1400.000	4000.000	1.0000
29	Waveform 1	1	14480.382843750	14480.400718750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	14480.382843750	14480.400718750	1400.000	4000.000	1.0000
30	Waveform 1	1	16766.899218750	16766.912218750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	16766.899218750	16766.912218750	1400.000	4000.000	1.0000
31	Waveform 1	1	19525.851843750	19525.864843750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	19525.851843750	19525.864843750	1400.000	4000.000	1.0000
32	Waveform 1	1	22697.109218750	22697.125468750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	22697.109218750	22697.125468750	1400.000	4000.000	1.0000
33	Waveform 1	1	23378.127218750	23378.148343750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	23378.127218750	23378.148343750	1400.000	4000.000	1.0000
34	Waveform 1	1	23842.570093750	23842.587968750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	23842.570093750	23842.587968750	1400.000	4000.000	1.0000
35	Waveform 1	1	24386.611968750	24386.620093750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	24386.611968750	24386.620093750	1400.000	4000.000	1.0000
36	Waveform 1	1	25078.064093750	25078.081968750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	25078.064093750	25078.081968750	1400.000	4000.000	1.0000
37	Waveform 1	1	25991.712218750	25991.728468750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	25991.712218750	25991.728468750	1400.000	4000.000	1.0000
38	Waveform 1	1	28313.138468750	28313.156343750	1400.000	4000.000	1.0000
38	Spectrogram 1	1	28313.138468750	28313.156343750	1400.000	4000.000	1.0000
39	Waveform 1	1	28327.930843750	28327.943843750	1400.000	4000.000	1.0000
39	Spectrogram 1	1	28327.930843750	28327.943843750	1400.000	4000.000	1.0000
40	Waveform 1	1	28453.826093750	28453.837468750	1400.000	4000.000	1.0000
40	Spectrogram 1	1	28453.826093750	28453.837468750	1400.000	4000.000	1.0000
41	Waveform 1	1	29212.051093750	29212.065718750	1400.000	4000.000	1.0000
41	Spectrogram 1	1	29212.051093750	29212.065718750	1400.000	4000.000	1.0000
42	Waveform 1	1	31008.178218750	31008.204218750	1400.000	4000.000	1.0000
42	Spectrogram 1	1	31008.178218750	31008.204218750	1400.000	4000.000	1.0000
43	Waveform 1	1	31201.710843750	31201.736843750	1400.000	4000.000	1.0000
43	Spectrogram 1	1	31201.710843750	31201.736843750	1400.000	4000.000	1.0000
44	Waveform 1	1	31577.825218750	31577.834968750	1400.000	4000.000	1.0000
44	Spectrogram 1	1	31577.825218750	31577.834968750	1400.000	4000.000	1.0000
45	Waveform 1	1	31587.211218750	31587.224218750	1400.000	4000.000	1.0000
45	Spectrogram 1	1	31587.211218750	31587.224218750	1400.000	4000.000	1.0000
46	Waveform 1	1	31589.206718750	31589.214843750	1400.000	4000.000	1.0000
46	Spectrogram 1	1	31589.206718750	31589.214843750	1400.000	4000.000	1.0000
47	Waveform 1	1	31591.395593750	31591.416718750	1400.000	4000.000	1.0000
47	Spectrogram 1	1	31591.395593750	31591.416718750	1400.000	4000.000	1.0000
48	Waveform 1	1	31593.374843750	31593.387843750	1400.000	4000.000	1.0000
48	Spectrogram 1	1	31593.374843750	31593.387843750	1400.000	4000.000	1.0000
49	Waveform 1	1	31599.761093750	31599.775718750	1400.000	4000.000	1.0000
49	Spectrogram 1	1	31599.761093750	31599.775718750	1400.000	4000.000	1.0000
50	Waveform 1	1	31602.099468750	31602.112468750	1400.000	4000.000	1.0000
50	Spectrogram 1	1	31602.099468750	31602.112468750	1400.000	4000.000	1.0000
51	Waveform 1	1	34193.121343750	34193.142468750	1400.000	4000.000	1.0000
51	Spectrogram 1	1	34193.121343750	34193.142468750	1400.000	4000.000	1.0000
52	Waveform 1	1	34222.163343750	34222.173093750	1400.000	4000.000	1.0000
52	Spectrogram 1	1	34222.163343750	34222.173093750	1400.000	4000.000	1.0000
53	Waveform 1	1	34514.484593750	34514.499218750	1400.000	4000.000	1.0000
53	Spectrogram 1	1	34514.484593750	34514.499218750	1400.000	4000.000	1.0000
54	Waveform 1	1	34551.469593750	34551.492343750	1400.000	4000.000	1.0000
54	Spectrogram 1	1	34551.469593750	34551.492343750	1400.000	4000.000	1.0000
55	Waveform 1	1	34602.938218750	34602.957718750	1400.000	4000.000	1.0000
55	Spectrogram 1	1	34602.938218750	34602.957718750	1400.000	4000.000	1.0000
56	Waveform 1	1	34724.990343750	34724.998468750	1400.000	4000.000	1.0000
56	Spectrogram 1	1	34724.990343750	34724.998468750	1400.000	4000.000	1.0000
57	Waveform 1	1	34736.337718750	34736.347468750	1400.000	4000.000	1.0000
57	Spectrogram 1	1	34736.337718750	34736.347468750	1400.000	4000.000	1.0000
58	Waveform 1	1	34814.696843750	34814.706593750	1400.000	4000.000	1.0000
