Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	252.844843750	252.865968750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	252.844843750	252.865968750	1400.000	4000.000	1.0000
2	Waveform 1	1	462.721718750	462.742843750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	462.721718750	462.742843750	1400.000	4000.000	1.0000
3	Waveform 1	1	462.968718750	462.980093750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	462.968718750	462.980093750	1400.000	4000.000	1.0000
4	Waveform 1	1	523.677093750	523.694968750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	523.677093750	523.694968750	1400.000	4000.000	1.0000
5	Waveform 1	1	523.743718750	523.759968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	523.743718750	523.759968750	1400.000	4000.000	1.0000
6	Waveform 1	1	590.451593750	590.474343750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	590.451593750	590.474343750	1400.000	4000.000	1.0000
7	Waveform 1	1	593.633343750	593.641468750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	593.633343750	593.641468750	1400.000	4000.000	1.0000
8	Waveform 1	1	603.022593750	603.038843750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	603.022593750	603.038843750	1400.000	4000.000	1.0000
9	Waveform 1	1	608.372093750	608.386718750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	608.372093750	608.386718750	1400.000	4000.000	1.0000
10	Waveform 1	1	611.209343750	611.220718750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	611.209343750	611.220718750	1400.000	4000.000	1.0000
11	Waveform 1	1	614.031968750	614.044968750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	614.031968750	614.044968750	1400.000	4000.000	1.0000
12	Waveform 1	1	618.172468750	618.203343750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	618.172468750	618.203343750	1400.000	4000.000	1.0000
13	Waveform 1	1	618.373968750	618.386968750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	618.373968750	618.386968750	1400.000	4000.000	1.0000
14	Waveform 1	1	623.299343750	623.320468750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	623.299343750	623.320468750	1400.000	4000.000	1.0000
15	Waveform 1	1	623.708843750	623.721843750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	623.708843750	623.721843750	1400.000	4000.000	1.0000
16	Waveform 1	1	628.707343750	628.728468750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	628.707343750	628.728468750	1400.000	4000.000	1.0000
