Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	126.257343750	126.273593750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	126.257343750	126.273593750	1400.000	4000.000	1.0000
2	Waveform 1	1	171.939343750	171.949093750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	171.939343750	171.949093750	1400.000	4000.000	1.0000
3	Waveform 1	1	255.111718750	255.139343750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	255.111718750	255.139343750	1400.000	4000.000	1.0000
4	Waveform 1	1	285.627593750	285.637343750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	285.627593750	285.637343750	1400.000	4000.000	1.0000
5	Waveform 1	1	465.511843750	465.537843750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	465.511843750	465.537843750	1400.000	4000.000	1.0000
6	Waveform 1	1	465.909968750	465.924593750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	465.909968750	465.924593750	1400.000	4000.000	1.0000
7	Waveform 1	1	543.617468750	543.632093750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	543.617468750	543.632093750	1400.000	4000.000	1.0000
8	Waveform 1	1	550.528593750	550.546468750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	550.528593750	550.546468750	1400.000	4000.000	1.0000
9	Waveform 1	1	550.583843750	550.601718750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	550.583843750	550.601718750	1400.000	4000.000	1.0000
10	Waveform 1	1	551.929343750	551.940718750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	551.929343750	551.940718750	1400.000	4000.000	1.0000
11	Waveform 1	1	555.943093750	555.957718750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	555.943093750	555.957718750	1400.000	4000.000	1.0000
12	Waveform 1	1	557.275593750	557.306468750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	557.275593750	557.306468750	1400.000	4000.000	1.0000
13	Waveform 1	1	557.477093750	557.503093750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	557.477093750	557.503093750	1400.000	4000.000	1.0000
14	Waveform 1	1	597.075093750	597.084843750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	597.075093750	597.084843750	1400.000	4000.000	1.0000
15	Waveform 1	1	606.444843750	606.461093750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	606.444843750	606.461093750	1400.000	4000.000	1.0000
16	Waveform 1	1	2018.158718750	2018.183093750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	2018.158718750	2018.183093750	1400.000	4000.000	1.0000
17	Waveform 1	1	2346.946593750	2346.969343750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	2346.946593750	2346.969343750	1400.000	4000.000	1.0000
18	Waveform 1	1	3455.142968750	3455.152718750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	3455.142968750	3455.152718750	1400.000	4000.000	1.0000
19	Waveform 1	1	3455.472843750	3455.484218750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	3455.472843750	3455.484218750	1400.000	4000.000	1.0000
20	Waveform 1	1	3562.402718750	3562.412468750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	3562.402718750	3562.412468750	1400.000	4000.000	1.0000
21	Waveform 1	1	9573.443468750	9573.453218750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	9573.443468750	9573.453218750	1400.000	4000.000	1.0000
22	Waveform 1	1	9573.771718750	9573.781468750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	9573.771718750	9573.781468750	1400.000	4000.000	1.0000
23	Waveform 1	1	9586.735968750	9586.750593750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	9586.735968750	9586.750593750	1400.000	4000.000	1.0000
24	Waveform 1	1	9597.381343750	9597.392718750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	9597.381343750	9597.392718750	1400.000	4000.000	1.0000
25	Waveform 1	1	9647.431343750	9647.442718750	1400.000	4000.000	1.0000
25	Spectrogram 1	1	9647.431343750	9647.442718750	1400.000	4000.000	1.0000
26	Waveform 1	1	9647.757968750	9647.767718750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	9647.757968750	9647.767718750	1400.000	4000.000	1.0000
27	Waveform 1	1	9772.488093750	9772.515718750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	9772.488093750	9772.515718750	1400.000	4000.000	1.0000
28	Waveform 1	1	9854.002968750	9854.014343750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	9854.002968750	9854.014343750	1400.000	4000.000	1.0000
29	Waveform 1	1	9865.238218750	9865.246343750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	9865.238218750	9865.246343750	1400.000	4000.000	1.0000
30	Waveform 1	1	9873.225093750	9873.238093750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	9873.225093750	9873.238093750	1400.000	4000.000	1.0000
31	Waveform 1	1	9995.842718750	9995.852468750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	9995.842718750	9995.852468750	1400.000	4000.000	1.0000
32	Waveform 1	1	10000.405718750	10000.413843750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	10000.405718750	10000.413843750	1400.000	4000.000	1.0000
33	Waveform 1	1	10027.848718750	10027.868218750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	10027.848718750	10027.868218750	1400.000	4000.000	1.0000
34	Waveform 1	1	10028.469468750	10028.482468750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	10028.469468750	10028.482468750	1400.000	4000.000	1.0000
35	Waveform 1	1	10034.933718750	10034.948343750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	10034.933718750	10034.948343750	1400.000	4000.000	1.0000
36	Waveform 1	1	10046.760468750	10046.768593750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	10046.760468750	10046.768593750	1400.000	4000.000	1.0000
37	Waveform 1	1	10076.621468750	10076.636093750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	10076.621468750	10076.636093750	1400.000	4000.000	1.0000
38	Waveform 1	1	10112.746843750	10112.758218750	1400.000	4000.000	1.0000
38	Spectrogram 1	1	10112.746843750	10112.758218750	1400.000	4000.000	1.0000
39	Waveform 1	1	10116.055343750	10116.063468750	1400.000	4000.000	1.0000
39	Spectrogram 1	1	10116.055343750	10116.063468750	1400.000	4000.000	1.0000
40	Waveform 1	1	10126.157968750	10126.169343750	1400.000	4000.000	1.0000
40	Spectrogram 1	1	10126.157968750	10126.169343750	1400.000	4000.000	1.0000
41	Waveform 1	1	10135.600843750	10135.612218750	1400.000	4000.000	1.0000
41	Spectrogram 1	1	10135.600843750	10135.612218750	1400.000	4000.000	1.0000
42	Waveform 1	1	10138.597343750	10138.607093750	1400.000	4000.000	1.0000
42	Spectrogram 1	1	10138.597343750	10138.607093750	1400.000	4000.000	1.0000
43	Waveform 1	1	10150.113718750	10150.121843750	1400.000	4000.000	1.0000
43	Spectrogram 1	1	10150.113718750	10150.121843750	1400.000	4000.000	1.0000
44	Waveform 1	1	10170.102843750	10170.112593750	1400.000	4000.000	1.0000
44	Spectrogram 1	1	10170.102843750	10170.112593750	1400.000	4000.000	1.0000
45	Waveform 1	1	10178.492718750	10178.502468750	1400.000	4000.000	1.0000
45	Spectrogram 1	1	10178.492718750	10178.502468750	1400.000	4000.000	1.0000
46	Waveform 1	1	10178.673093750	10178.682843750	1400.000	4000.000	1.0000
46	Spectrogram 1	1	10178.673093750	10178.682843750	1400.000	4000.000	1.0000
47	Waveform 1	1	10213.394468750	10213.409093750	1400.000	4000.000	1.0000
47	Spectrogram 1	1	10213.394468750	10213.409093750	1400.000	4000.000	1.0000
48	Waveform 1	1	10213.594343750	10213.608968750	1400.000	4000.000	1.0000
48	Spectrogram 1	1	10213.594343750	10213.608968750	1400.000	4000.000	1.0000
49	Waveform 1	1	10215.700343750	10215.716593750	1400.000	4000.000	1.0000
49	Spectrogram 1	1	10215.700343750	10215.716593750	1400.000	4000.000	1.0000
50	Waveform 1	1	10241.983093750	10241.992843750	1400.000	4000.000	1.0000
50	Spectrogram 1	1	10241.983093750	10241.992843750	1400.000	4000.000	1.0000
51	Waveform 1	1	10257.436843750	10257.444968750	1400.000	4000.000	1.0000
51	Spectrogram 1	1	10257.436843750	10257.444968750	1400.000	4000.000	1.0000
52	Waveform 1	1	10288.266343750	10288.274468750	1400.000	4000.000	1.0000
52	Spectrogram 1	1	10288.266343750	10288.274468750	1400.000	4000.000	1.0000
53	Waveform 1	1	10307.503093750	10307.511218750	1400.000	4000.000	1.0000
53	Spectrogram 1	1	10307.503093750	10307.511218750	1400.000	4000.000	1.0000
54	Waveform 1	1	10308.357843750	10308.369218750	1400.000	4000.000	1.0000
54	Spectrogram 1	1	10308.357843750	10308.369218750	1400.000	4000.000	1.0000
55	Waveform 1	1	10318.042843750	10318.052593750	1400.000	4000.000	1.0000
55	Spectrogram 1	1	10318.042843750	10318.052593750	1400.000	4000.000	1.0000
56	Waveform 1	1	10352.673218750	10352.686218750	1400.000	4000.000	1.0000
56	Spectrogram 1	1	10352.673218750	10352.686218750	1400.000	4000.000	1.0000
57	Waveform 1	1	10364.155468750	10364.166843750	1400.000	4000.000	1.0000
57	Spectrogram 1	1	10364.155468750	10364.166843750	1400.000	4000.000	1.0000
58	Waveform 1	1	10373.859968750	10373.872968750	1400.000	4000.000	1.0000
58	Spectrogram 1	1	10373.859968750	10373.872968750	1400.000	4000.000	1.0000
59	Waveform 1	1	10379.419093750	10379.427218750	1400.000	4000.000	1.0000
59	Spectrogram 1	1	10379.419093750	10379.427218750	1400.000	4000.000	1.0000
60	Waveform 1	1	10380.275468750	10380.293343750	1400.000	4000.000	1.0000
60	Spectrogram 1	1	10380.275468750	10380.293343750	1400.000	4000.000	1.0000
61	Waveform 1	1	10401.371218750	10401.379343750	1400.000	4000.000	1.0000
61	Spectrogram 1	1	10401.371218750	10401.379343750	1400.000	4000.000	1.0000
62	Waveform 1	1	10401.878218750	10401.886343750	1400.000	4000.000	1.0000
62	Spectrogram 1	1	10401.878218750	10401.886343750	1400.000	4000.000	1.0000
63	Waveform 1	1	10416.046593750	10416.054718750	1400.000	4000.000	1.0000
63	Spectrogram 1	1	10416.046593750	10416.054718750	1400.000	4000.000	1.0000
64	Waveform 1	1	10417.136968750	10417.145093750	1400.000	4000.000	1.0000
64	Spectrogram 1	1	10417.136968750	10417.145093750	1400.000	4000.000	1.0000
65	Waveform 1	1	10451.744593750	10451.757593750	1400.000	4000.000	1.0000
65	Spectrogram 1	1	10451.744593750	10451.757593750	1400.000	4000.000	1.0000
66	Waveform 1	1	10452.301968750	10452.311718750	1400.000	4000.000	1.0000
66	Spectrogram 1	1	10452.301968750	10452.311718750	1400.000	4000.000	1.0000
67	Waveform 1	1	10465.657843750	10465.675718750	1400.000	4000.000	1.0000
67	Spectrogram 1	1	10465.657843750	10465.675718750	1400.000	4000.000	1.0000
68	Waveform 1	1	10465.961718750	10465.977968750	1400.000	4000.000	1.0000
68	Spectrogram 1	1	10465.961718750	10465.977968750	1400.000	4000.000	1.0000
69	Waveform 1	1	10468.074218750	10468.083968750	1400.000	4000.000	1.0000
69	Spectrogram 1	1	10468.074218750	10468.083968750	1400.000	4000.000	1.0000
70	Waveform 1	1	10468.178218750	10468.186343750	1400.000	4000.000	1.0000
70	Spectrogram 1	1	10468.178218750	10468.186343750	1400.000	4000.000	1.0000
71	Waveform 1	1	10472.412968750	10472.421093750	1400.000	4000.000	1.0000
71	Spectrogram 1	1	10472.412968750	10472.421093750	1400.000	4000.000	1.0000
72	Waveform 1	1	10478.037093750	10478.046843750	1400.000	4000.000	1.0000
72	Spectrogram 1	1	10478.037093750	10478.046843750	1400.000	4000.000	1.0000
73	Waveform 1	1	10487.138718750	10487.146843750	1400.000	4000.000	1.0000
73	Spectrogram 1	1	10487.138718750	10487.146843750	1400.000	4000.000	1.0000
74	Waveform 1	1	10555.416343750	10555.426093750	1400.000	4000.000	1.0000
74	Spectrogram 1	1	10555.416343750	10555.426093750	1400.000	4000.000	1.0000
75	Waveform 1	1	10561.774968750	10561.783093750	1400.000	4000.000	1.0000
75	Spectrogram 1	1	10561.774968750	10561.783093750	1400.000	4000.000	1.0000
76	Waveform 1	1	10561.965093750	10561.979718750	1400.000	4000.000	1.0000
76	Spectrogram 1	1	10561.965093750	10561.979718750	1400.000	4000.000	1.0000
77	Waveform 1	1	10562.785718750	10562.797093750	1400.000	4000.000	1.0000
77	Spectrogram 1	1	10562.785718750	10562.797093750	1400.000	4000.000	1.0000
78	Waveform 1	1	10571.217843750	10571.235718750	1400.000	4000.000	1.0000
78	Spectrogram 1	1	10571.217843750	10571.235718750	1400.000	4000.000	1.0000
79	Waveform 1	1	10571.979968750	10571.997843750	1400.000	4000.000	1.0000
79	Spectrogram 1	1	10571.979968750	10571.997843750	1400.000	4000.000	1.0000
80	Waveform 1	1	10576.863093750	10576.871218750	1400.000	4000.000	1.0000
80	Spectrogram 1	1	10576.863093750	10576.871218750	1400.000	4000.000	1.0000
81	Waveform 1	1	10578.434468750	10578.442593750	1400.000	4000.000	1.0000
81	Spectrogram 1	1	10578.434468750	10578.442593750	1400.000	4000.000	1.0000
82	Waveform 1	1	10582.540843750	10582.552218750	1400.000	4000.000	1.0000
82	Spectrogram 1	1	10582.540843750	10582.552218750	1400.000	4000.000	1.0000
83	Waveform 1	1	10582.597718750	10582.618843750	1400.000	4000.000	1.0000
83	Spectrogram 1	1	10582.597718750	10582.618843750	1400.000	4000.000	1.0000
84	Waveform 1	1	10582.701718750	10582.709843750	1400.000	4000.000	1.0000
84	Spectrogram 1	1	10582.701718750	10582.709843750	1400.000	4000.000	1.0000
85	Waveform 1	1	10582.878843750	10582.888593750	1400.000	4000.000	1.0000
85	Spectrogram 1	1	10582.878843750	10582.888593750	1400.000	4000.000	1.0000
86	Waveform 1	1	10583.090093750	10583.098218750	1400.000	4000.000	1.0000
86	Spectrogram 1	1	10583.090093750	10583.098218750	1400.000	4000.000	1.0000
87	Waveform 1	1	10586.135343750	10586.143468750	1400.000	4000.000	1.0000
87	Spectrogram 1	1	10586.135343750	10586.143468750	1400.000	4000.000	1.0000
88	Waveform 1	1	10587.984593750	10587.995968750	1400.000	4000.000	1.0000
88	Spectrogram 1	1	10587.984593750	10587.995968750	1400.000	4000.000	1.0000
89	Waveform 1	1	10594.179093750	10594.192093750	1400.000	4000.000	1.0000
89	Spectrogram 1	1	10594.179093750	10594.192093750	1400.000	4000.000	1.0000
90	Waveform 1	1	10594.482968750	10594.494343750	1400.000	4000.000	1.0000
90	Spectrogram 1	1	10594.482968750	10594.494343750	1400.000	4000.000	1.0000
91	Waveform 1	1	10602.913468750	10602.921593750	1400.000	4000.000	1.0000
91	Spectrogram 1	1	10602.913468750	10602.921593750	1400.000	4000.000	1.0000
92	Waveform 1	1	10608.189843750	10608.199593750	1400.000	4000.000	1.0000
92	Spectrogram 1	1	10608.189843750	10608.199593750	1400.000	4000.000	1.0000
93	Waveform 1	1	10608.240218750	10608.262968750	1400.000	4000.000	1.0000
93	Spectrogram 1	1	10608.240218750	10608.262968750	1400.000	4000.000	1.0000
94	Waveform 1	1	10643.336968750	10643.345093750	1400.000	4000.000	1.0000
94	Spectrogram 1	1	10643.336968750	10643.345093750	1400.000	4000.000	1.0000
95	Waveform 1	1	10662.692343750	10662.700468750	1400.000	4000.000	1.0000
95	Spectrogram 1	1	10662.692343750	10662.700468750	1400.000	4000.000	1.0000
96	Waveform 1	1	10669.785468750	10669.793593750	1400.000	4000.000	1.0000
96	Spectrogram 1	1	10669.785468750	10669.793593750	1400.000	4000.000	1.0000
97	Waveform 1	1	10688.585093750	10688.596468750	1400.000	4000.000	1.0000
97	Spectrogram 1	1	10688.585093750	10688.596468750	1400.000	4000.000	1.0000
98	Waveform 1	1	10693.191968750	10693.200093750	1400.000	4000.000	1.0000
98	Spectrogram 1	1	10693.191968750	10693.200093750	1400.000	4000.000	1.0000
99	Waveform 1	1	10700.805093750	10700.813218750	1400.000	4000.000	1.0000
99	Spectrogram 1	1	10700.805093750	10700.813218750	1400.000	4000.000	1.0000
100	Waveform 1	1	10705.008968750	10705.020343750	1400.000	4000.000	1.0000
100	Spectrogram 1	1	10705.008968750	10705.020343750	1400.000	4000.000	1.0000
101	Waveform 1	1	10705.753218750	10705.761343750	1400.000	4000.000	1.0000
101	Spectrogram 1	1	10705.753218750	10705.761343750	1400.000	4000.000	1.0000
102	Waveform 1	1	10773.988593750	10773.998343750	1400.000	4000.000	1.0000
102	Spectrogram 1	1	10773.988593750	10773.998343750	1400.000	4000.000	1.0000
103	Waveform 1	1	10774.034093750	10774.042218750	1400.000	4000.000	1.0000
103	Spectrogram 1	1	10774.034093750	10774.042218750	1400.000	4000.000	1.0000
104	Waveform 1	1	10777.241843750	10777.249968750	1400.000	4000.000	1.0000
104	Spectrogram 1	1	10777.241843750	10777.249968750	1400.000	4000.000	1.0000
105	Waveform 1	1	10781.380718750	10781.395343750	1400.000	4000.000	1.0000
105	Spectrogram 1	1	10781.380718750	10781.395343750	1400.000	4000.000	1.0000
106	Waveform 1	1	10808.420718750	10808.436968750	1400.000	4000.000	1.0000
106	Spectrogram 1	1	10808.420718750	10808.436968750	1400.000	4000.000	1.0000
107	Waveform 1	1	10838.401968750	10838.410093750	1400.000	4000.000	1.0000
107	Spectrogram 1	1	10838.401968750	10838.410093750	1400.000	4000.000	1.0000
108	Waveform 1	1	10875.806218750	10875.824093750	1400.000	4000.000	1.0000
108	Spectrogram 1	1	10875.806218750	10875.824093750	1400.000	4000.000	1.0000
109	Waveform 1	1	10877.502718750	10877.520593750	1400.000	4000.000	1.0000
109	Spectrogram 1	1	10877.502718750	10877.520593750	1400.000	4000.000	1.0000
110	Waveform 1	1	10877.931718750	10877.949593750	1400.000	4000.000	1.0000
110	Spectrogram 1	1	10877.931718750	10877.949593750	1400.000	4000.000	1.0000
111	Waveform 1	1	10878.021093750	10878.047093750	1400.000	4000.000	1.0000
111	Spectrogram 1	1	10878.021093750	10878.047093750	1400.000	4000.000	1.0000
112	Waveform 1	1	10879.280468750	10879.290218750	1400.000	4000.000	1.0000
112	Spectrogram 1	1	10879.280468750	10879.290218750	1400.000	4000.000	1.0000
113	Waveform 1	1	10881.217468750	10881.238593750	1400.000	4000.000	1.0000
113	Spectrogram 1	1	10881.217468750	10881.238593750	1400.000	4000.000	1.0000
114	Waveform 1	1	10882.606843750	10882.614968750	1400.000	4000.000	1.0000
114	Spectrogram 1	1	10882.606843750	10882.614968750	1400.000	4000.000	1.0000
115	Waveform 1	1	10884.194468750	10884.205843750	1400.000	4000.000	1.0000
115	Spectrogram 1	1	10884.194468750	10884.205843750	1400.000	4000.000	1.0000
116	Waveform 1	1	10895.852218750	10895.861968750	1400.000	4000.000	1.0000
116	Spectrogram 1	1	10895.852218750	10895.861968750	1400.000	4000.000	1.0000
117	Waveform 1	1	10899.212718750	10899.228968750	1400.000	4000.000	1.0000
117	Spectrogram 1	1	10899.212718750	10899.228968750	1400.000	4000.000	1.0000
118	Waveform 1	1	10899.300468750	10899.315093750	1400.000	4000.000	1.0000
118	Spectrogram 1	1	10899.300468750	10899.315093750	1400.000	4000.000	1.0000
119	Waveform 1	1	10903.127343750	10903.137093750	1400.000	4000.000	1.0000
119	Spectrogram 1	1	10903.127343750	10903.137093750	1400.000	4000.000	1.0000
120	Waveform 1	1	10904.329843750	10904.337968750	1400.000	4000.000	1.0000
120	Spectrogram 1	1	10904.329843750	10904.337968750	1400.000	4000.000	1.0000
121	Waveform 1	1	10904.542718750	10904.552468750	1400.000	4000.000	1.0000
121	Spectrogram 1	1	10904.542718750	10904.552468750	1400.000	4000.000	1.0000
122	Waveform 1	1	10906.070218750	10906.081593750	1400.000	4000.000	1.0000
122	Spectrogram 1	1	10906.070218750	10906.081593750	1400.000	4000.000	1.0000
123	Waveform 1	1	10906.136843750	10906.148218750	1400.000	4000.000	1.0000
123	Spectrogram 1	1	10906.136843750	10906.148218750	1400.000	4000.000	1.0000
124	Waveform 1	1	10907.774843750	10907.784593750	1400.000	4000.000	1.0000
