Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	20013.486718750	20013.509468750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	20013.486718750	20013.509468750	1400.000	4000.000	1.0000
2	Waveform 1	1	20354.514093750	20354.522218750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	20354.514093750	20354.522218750	1400.000	4000.000	1.0000
3	Waveform 1	1	22648.375468750	22648.385218750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	22648.375468750	22648.385218750	1400.000	4000.000	1.0000
4	Waveform 1	1	22951.762968750	22951.774343750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	22951.762968750	22951.774343750	1400.000	4000.000	1.0000
5	Waveform 1	1	23976.193843750	23976.203593750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	23976.193843750	23976.203593750	1400.000	4000.000	1.0000
6	Waveform 1	1	24684.502093750	24684.510218750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	24684.502093750	24684.510218750	1400.000	4000.000	1.0000
7	Waveform 1	1	24693.811718750	24693.824718750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	24693.811718750	24693.824718750	1400.000	4000.000	1.0000
8	Waveform 1	1	24713.823593750	24713.833343750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	24713.823593750	24713.833343750	1400.000	4000.000	1.0000
9	Waveform 1	1	24742.353718750	24742.361843750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	24742.353718750	24742.361843750	1400.000	4000.000	1.0000
10	Waveform 1	1	25162.846843750	25162.858218750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	25162.846843750	25162.858218750	1400.000	4000.000	1.0000
11	Waveform 1	1	25193.944468750	25193.954218750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	25193.944468750	25193.954218750	1400.000	4000.000	1.0000
12	Waveform 1	1	25215.023968750	25215.032093750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	25215.023968750	25215.032093750	1400.000	4000.000	1.0000
13	Waveform 1	1	25226.455843750	25226.468843750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	25226.455843750	25226.468843750	1400.000	4000.000	1.0000
14	Waveform 1	1	25428.353968750	25428.363718750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	25428.353968750	25428.363718750	1400.000	4000.000	1.0000
15	Waveform 1	1	25444.283843750	25444.301718750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	25444.283843750	25444.301718750	1400.000	4000.000	1.0000
16	Waveform 1	1	29156.807593750	29156.815718750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	29156.807593750	29156.815718750	1400.000	4000.000	1.0000
17	Waveform 1	1	29299.690593750	29299.706843750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	29299.690593750	29299.706843750	1400.000	4000.000	1.0000
18	Waveform 1	1	29436.353093750	29436.362843750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	29436.353093750	29436.362843750	1400.000	4000.000	1.0000
19	Waveform 1	1	29763.130843750	29763.145468750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	29763.130843750	29763.145468750	1400.000	4000.000	1.0000
20	Waveform 1	1	30206.578718750	30206.593343750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	30206.578718750	30206.593343750	1400.000	4000.000	1.0000
21	Waveform 1	1	30209.567093750	30209.575218750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	30209.567093750	30209.575218750	1400.000	4000.000	1.0000
22	Waveform 1	1	30209.680843750	30209.688968750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	30209.680843750	30209.688968750	1400.000	4000.000	1.0000
23	Waveform 1	1	30211.609718750	30211.622718750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	30211.609718750	30211.622718750	1400.000	4000.000	1.0000
24	Waveform 1	1	30211.738093750	30211.751093750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	30211.738093750	30211.751093750	1400.000	4000.000	1.0000
25	Waveform 1	1	30237.055593750	30237.079968750	1400.000	4000.000	0.8667
25	Spectrogram 1	1	30237.055593750	30237.079968750	1400.000	4000.000	0.8667
26	Waveform 1	1	30250.653593750	30250.661718750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	30250.653593750	30250.661718750	1400.000	4000.000	1.0000
27	Waveform 1	1	30250.874593750	30250.903843750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	30250.874593750	30250.903843750	1400.000	4000.000	1.0000
28	Waveform 1	1	30297.360968750	30297.393468750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	30297.360968750	30297.393468750	1400.000	4000.000	1.0000
29	Waveform 1	1	30586.890468750	30586.900218750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	30586.890468750	30586.900218750	1400.000	4000.000	1.0000
30	Waveform 1	1	30755.430593750	30755.459843750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	30755.430593750	30755.459843750	1400.000	4000.000	1.0000
31	Waveform 1	1	30768.859593750	30768.870968750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	30768.859593750	30768.870968750	1400.000	4000.000	1.0000
32	Waveform 1	1	30819.499468750	30819.515718750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	30819.499468750	30819.515718750	1400.000	4000.000	1.0000
33	Waveform 1	1	30819.642468750	30819.652218750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	30819.642468750	30819.652218750	1400.000	4000.000	1.0000
34	Waveform 1	1	30841.991093750	30842.010593750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	30841.991093750	30842.010593750	1400.000	4000.000	1.0000
35	Waveform 1	1	30916.099218750	30916.117093750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	30916.099218750	30916.117093750	1400.000	4000.000	1.0000
36	Waveform 1	1	30919.721343750	30919.740843750	1400.000	4000.000	1.0000
36	Spectrogram 1	1	30919.721343750	30919.740843750	1400.000	4000.000	1.0000
37	Waveform 1	1	30931.453843750	30931.478218750	1400.000	4000.000	1.0000
37	Spectrogram 1	1	30931.453843750	30931.478218750	1400.000	4000.000	1.0000
38	Waveform 1	1	30931.786968750	30931.796718750	1400.000	4000.000	1.0000
38	Spectrogram 1	1	30931.786968750	30931.796718750	1400.000	4000.000	1.0000
39	Waveform 1	1	30935.053218750	30935.075968750	1400.000	4000.000	1.0000
39	Spectrogram 1	1	30935.053218750	30935.075968750	1400.000	4000.000	1.0000
40	Waveform 1	1	30938.025343750	30938.052968750	1400.000	4000.000	1.0000
40	Spectrogram 1	1	30938.025343750	30938.052968750	1400.000	4000.000	1.0000
41	Waveform 1	1	30950.900218750	30950.932718750	1400.000	4000.000	1.0000
41	Spectrogram 1	1	30950.900218750	30950.932718750	1400.000	4000.000	1.0000
42	Waveform 1	1	30980.873343750	30980.886343750	1400.000	4000.000	1.0000
42	Spectrogram 1	1	30980.873343750	30980.886343750	1400.000	4000.000	1.0000
43	Waveform 1	1	30983.985218750	30983.998218750	1400.000	4000.000	1.0000
43	Spectrogram 1	1	30983.985218750	30983.998218750	1400.000	4000.000	1.0000
44	Waveform 1	1	30998.511093750	30998.519218750	1400.000	4000.000	1.0000
44	Spectrogram 1	1	30998.511093750	30998.519218750	1400.000	4000.000	1.0000
45	Waveform 1	1	30998.670343750	30998.680093750	1400.000	4000.000	1.0000
45	Spectrogram 1	1	30998.670343750	30998.680093750	1400.000	4000.000	1.0000
46	Waveform 1	1	31004.357843750	31004.377343750	1400.000	4000.000	1.0000
46	Spectrogram 1	1	31004.357843750	31004.377343750	1400.000	4000.000	1.0000
47	Waveform 1	1	31006.034843750	31006.052718750	1400.000	4000.000	1.0000
47	Spectrogram 1	1	31006.034843750	31006.052718750	1400.000	4000.000	1.0000
48	Waveform 1	1	31013.633343750	31013.656093750	1400.000	4000.000	1.0000
48	Spectrogram 1	1	31013.633343750	31013.656093750	1400.000	4000.000	1.0000
49	Waveform 1	1	31014.917093750	31014.934968750	1400.000	4000.000	1.0000
49	Spectrogram 1	1	31014.917093750	31014.934968750	1400.000	4000.000	1.0000
50	Waveform 1	1	31029.504718750	31029.530718750	1400.000	4000.000	1.0000
50	Spectrogram 1	1	31029.504718750	31029.530718750	1400.000	4000.000	1.0000
51	Waveform 1	1	31032.595468750	31032.608468750	1400.000	4000.000	1.0000
51	Spectrogram 1	1	31032.595468750	31032.608468750	1400.000	4000.000	1.0000
52	Waveform 1	1	31036.716468750	31036.740843750	1400.000	4000.000	1.0000
52	Spectrogram 1	1	31036.716468750	31036.740843750	1400.000	4000.000	1.0000
53	Waveform 1	1	31043.829093750	31043.843718750	1400.000	4000.000	1.0000
53	Spectrogram 1	1	31043.829093750	31043.843718750	1400.000	4000.000	1.0000
54	Waveform 1	1	31049.082718750	31049.097343750	1400.000	4000.000	1.0000
54	Spectrogram 1	1	31049.082718750	31049.097343750	1400.000	4000.000	1.0000
55	Waveform 1	1	31064.923218750	31064.936218750	1400.000	4000.000	1.0000
55	Spectrogram 1	1	31064.923218750	31064.936218750	1400.000	4000.000	1.0000
56	Waveform 1	1	31085.128468750	31085.141468750	1400.000	4000.000	1.0000
56	Spectrogram 1	1	31085.128468750	31085.141468750	1400.000	4000.000	1.0000
57	Waveform 1	1	31099.018968750	31099.048218750	1400.000	4000.000	0.9444
57	Spectrogram 1	1	31099.018968750	31099.048218750	1400.000	4000.000	0.9444
58	Waveform 1	1	31112.083968750	31112.098593750	1400.000	4000.000	1.0000
58	Spectrogram 1	1	31112.083968750	31112.098593750	1400.000	4000.000	1.0000
59	Waveform 1	1	31115.319343750	31115.342093750	1400.000	4000.000	1.0000
59	Spectrogram 1	1	31115.319343750	31115.342093750	1400.000	4000.000	1.0000
60	Waveform 1	1	31117.581343750	31117.592718750	1400.000	4000.000	1.0000
60	Spectrogram 1	1	31117.581343750	31117.592718750	1400.000	4000.000	1.0000
61	Waveform 1	1	31127.378468750	31127.394718750	1400.000	4000.000	1.0000
61	Spectrogram 1	1	31127.378468750	31127.394718750	1400.000	4000.000	1.0000
62	Waveform 1	1	31130.337593750	31130.350593750	1400.000	4000.000	1.0000
62	Spectrogram 1	1	31130.337593750	31130.350593750	1400.000	4000.000	1.0000
63	Waveform 1	1	31207.211468750	31207.230968750	1400.000	4000.000	1.0000
63	Spectrogram 1	1	31207.211468750	31207.230968750	1400.000	4000.000	1.0000
64	Waveform 1	1	31227.398843750	31227.406968750	1400.000	4000.000	1.0000
64	Spectrogram 1	1	31227.398843750	31227.406968750	1400.000	4000.000	1.0000
65	Waveform 1	1	31231.152593750	31231.165593750	1400.000	4000.000	1.0000
65	Spectrogram 1	1	31231.152593750	31231.165593750	1400.000	4000.000	1.0000
66	Waveform 1	1	31231.211093750	31231.224093750	1400.000	4000.000	1.0000
66	Spectrogram 1	1	31231.211093750	31231.224093750	1400.000	4000.000	1.0000
67	Waveform 1	1	31231.263093750	31231.272843750	1400.000	4000.000	1.0000
67	Spectrogram 1	1	31231.263093750	31231.272843750	1400.000	4000.000	1.0000
68	Waveform 1	1	31231.513343750	31231.523093750	1400.000	4000.000	1.0000
68	Spectrogram 1	1	31231.513343750	31231.523093750	1400.000	4000.000	1.0000
69	Waveform 1	1	31232.423343750	31232.437968750	1400.000	4000.000	1.0000
69	Spectrogram 1	1	31232.423343750	31232.437968750	1400.000	4000.000	1.0000
70	Waveform 1	1	31241.611093750	31241.622468750	1400.000	4000.000	1.0000
70	Spectrogram 1	1	31241.611093750	31241.622468750	1400.000	4000.000	1.0000
