Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	2.453468750	2.463218750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	2.453468750	2.463218750	1400.000	4000.000	1.0000
2	Waveform 1	1	28.573718750	28.589968750	1400.000	4000.000	0.7000
2	Spectrogram 1	1	28.573718750	28.589968750	1400.000	4000.000	0.7000
3	Waveform 1	1	214.332343750	214.342093750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	214.332343750	214.342093750	1400.000	4000.000	1.0000
4	Waveform 1	1	214.579343750	214.587468750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	214.579343750	214.587468750	1400.000	4000.000	1.0000
5	Waveform 1	1	278.428843750	278.436968750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	278.428843750	278.436968750	1400.000	4000.000	1.0000
6	Waveform 1	1	290.364468750	290.375843750	1400.000	4000.000	1.0000
6	Spectrogram 1	1	290.364468750	290.375843750	1400.000	4000.000	1.0000
7	Waveform 1	1	300.216843750	300.224968750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	300.216843750	300.224968750	1400.000	4000.000	1.0000
8	Waveform 1	1	304.891968750	304.904968750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	304.891968750	304.904968750	1400.000	4000.000	1.0000
9	Waveform 1	1	308.530343750	308.538468750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	308.530343750	308.538468750	1400.000	4000.000	1.0000
10	Waveform 1	1	350.455343750	350.463468750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	350.455343750	350.463468750	1400.000	4000.000	1.0000
11	Waveform 1	1	357.462343750	357.470468750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	357.462343750	357.470468750	1400.000	4000.000	1.0000
12	Waveform 1	1	362.910968750	362.925593750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	362.910968750	362.925593750	1400.000	4000.000	1.0000
13	Waveform 1	1	380.228593750	380.238343750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	380.228593750	380.238343750	1400.000	4000.000	1.0000
14	Waveform 1	1	380.361843750	380.369968750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	380.361843750	380.369968750	1400.000	4000.000	1.0000
15	Waveform 1	1	381.556218750	381.564343750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	381.556218750	381.564343750	1400.000	4000.000	1.0000
16	Waveform 1	1	393.694968750	393.717718750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	393.694968750	393.717718750	1400.000	4000.000	1.0000
17	Waveform 1	1	396.376218750	396.384343750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	396.376218750	396.384343750	1400.000	4000.000	1.0000
18	Waveform 1	1	403.240218750	403.251593750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	403.240218750	403.251593750	1400.000	4000.000	1.0000
19	Waveform 1	1	417.114468750	417.125843750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	417.114468750	417.125843750	1400.000	4000.000	1.0000
20	Waveform 1	1	466.574593750	466.582718750	1400.000	4000.000	1.0000
