Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy
1	Waveform 1	1	3.795718750	3.813593750	1400.000	4000.000	1.0000
1	Spectrogram 1	1	3.795718750	3.813593750	1400.000	4000.000	1.0000
2	Waveform 1	1	3.963093750	3.980968750	1400.000	4000.000	1.0000
2	Spectrogram 1	1	3.963093750	3.980968750	1400.000	4000.000	1.0000
3	Waveform 1	1	10.976593750	10.999343750	1400.000	4000.000	1.0000
3	Spectrogram 1	1	10.976593750	10.999343750	1400.000	4000.000	1.0000
4	Waveform 1	1	11.262593750	11.275593750	1400.000	4000.000	1.0000
4	Spectrogram 1	1	11.262593750	11.275593750	1400.000	4000.000	1.0000
5	Waveform 1	1	11.623343750	11.634718750	1400.000	4000.000	1.0000
5	Spectrogram 1	1	11.623343750	11.634718750	1400.000	4000.000	1.0000
6	Waveform 1	1	27.639343750	27.663718750	1400.000	4000.000	0.9333
6	Spectrogram 1	1	27.639343750	27.663718750	1400.000	4000.000	0.9333
7	Waveform 1	1	33.591718750	33.606343750	1400.000	4000.000	1.0000
7	Spectrogram 1	1	33.591718750	33.606343750	1400.000	4000.000	1.0000
8	Waveform 1	1	33.682718750	33.707093750	1400.000	4000.000	1.0000
8	Spectrogram 1	1	33.682718750	33.707093750	1400.000	4000.000	1.0000
9	Waveform 1	1	44.939093750	44.960218750	1400.000	4000.000	1.0000
9	Spectrogram 1	1	44.939093750	44.960218750	1400.000	4000.000	1.0000
10	Waveform 1	1	62.688968750	62.706843750	1400.000	4000.000	1.0000
10	Spectrogram 1	1	62.688968750	62.706843750	1400.000	4000.000	1.0000
11	Waveform 1	1	62.745843750	62.760468750	1400.000	4000.000	1.0000
11	Spectrogram 1	1	62.745843750	62.760468750	1400.000	4000.000	1.0000
12	Waveform 1	1	72.598218750	72.619343750	1400.000	4000.000	1.0000
12	Spectrogram 1	1	72.598218750	72.619343750	1400.000	4000.000	1.0000
13	Waveform 1	1	77.149843750	77.161218750	1400.000	4000.000	1.0000
13	Spectrogram 1	1	77.149843750	77.161218750	1400.000	4000.000	1.0000
14	Waveform 1	1	83.852968750	83.882218750	1400.000	4000.000	1.0000
14	Spectrogram 1	1	83.852968750	83.882218750	1400.000	4000.000	1.0000
15	Waveform 1	1	94.857468750	94.872093750	1400.000	4000.000	1.0000
15	Spectrogram 1	1	94.857468750	94.872093750	1400.000	4000.000	1.0000
16	Waveform 1	1	95.252343750	95.260468750	1400.000	4000.000	1.0000
16	Spectrogram 1	1	95.252343750	95.260468750	1400.000	4000.000	1.0000
17	Waveform 1	1	95.309218750	95.338468750	1400.000	4000.000	1.0000
17	Spectrogram 1	1	95.309218750	95.338468750	1400.000	4000.000	1.0000
18	Waveform 1	1	101.818968750	101.828718750	1400.000	4000.000	1.0000
18	Spectrogram 1	1	101.818968750	101.828718750	1400.000	4000.000	1.0000
19	Waveform 1	1	102.806968750	102.832968750	1400.000	4000.000	1.0000
19	Spectrogram 1	1	102.806968750	102.832968750	1400.000	4000.000	1.0000
20	Waveform 1	1	108.759343750	108.772343750	1400.000	4000.000	1.0000
20	Spectrogram 1	1	108.759343750	108.772343750	1400.000	4000.000	1.0000
21	Waveform 1	1	110.329093750	110.343718750	1400.000	4000.000	1.0000
21	Spectrogram 1	1	110.329093750	110.343718750	1400.000	4000.000	1.0000
22	Waveform 1	1	110.385968750	110.395718750	1400.000	4000.000	1.0000
22	Spectrogram 1	1	110.385968750	110.395718750	1400.000	4000.000	1.0000
23	Waveform 1	1	110.694718750	110.727218750	1400.000	4000.000	1.0000
23	Spectrogram 1	1	110.694718750	110.727218750	1400.000	4000.000	1.0000
24	Waveform 1	1	113.156593750	113.180968750	1400.000	4000.000	1.0000
24	Spectrogram 1	1	113.156593750	113.180968750	1400.000	4000.000	1.0000
25	Waveform 1	1	115.403968750	115.431593750	1400.000	4000.000	0.8235
25	Spectrogram 1	1	115.403968750	115.431593750	1400.000	4000.000	0.8235
26	Waveform 1	1	116.011718750	116.027968750	1400.000	4000.000	1.0000
26	Spectrogram 1	1	116.011718750	116.027968750	1400.000	4000.000	1.0000
27	Waveform 1	1	116.920093750	116.929843750	1400.000	4000.000	1.0000
27	Spectrogram 1	1	116.920093750	116.929843750	1400.000	4000.000	1.0000
28	Waveform 1	1	122.667718750	122.682343750	1400.000	4000.000	1.0000
28	Spectrogram 1	1	122.667718750	122.682343750	1400.000	4000.000	1.0000
29	Waveform 1	1	123.337218750	123.348593750	1400.000	4000.000	1.0000
29	Spectrogram 1	1	123.337218750	123.348593750	1400.000	4000.000	1.0000
30	Waveform 1	1	124.871218750	124.885843750	1400.000	4000.000	1.0000
30	Spectrogram 1	1	124.871218750	124.885843750	1400.000	4000.000	1.0000
31	Waveform 1	1	124.924843750	124.932968750	1400.000	4000.000	1.0000
31	Spectrogram 1	1	124.924843750	124.932968750	1400.000	4000.000	1.0000
32	Waveform 1	1	130.457968750	130.483968750	1400.000	4000.000	1.0000
32	Spectrogram 1	1	130.457968750	130.483968750	1400.000	4000.000	1.0000
33	Waveform 1	1	130.925968750	130.934093750	1400.000	4000.000	1.0000
33	Spectrogram 1	1	130.925968750	130.934093750	1400.000	4000.000	1.0000
34	Waveform 1	1	132.076468750	132.091093750	1400.000	4000.000	1.0000
34	Spectrogram 1	1	132.076468750	132.091093750	1400.000	4000.000	1.0000
35	Waveform 1	1	135.527968750	135.553968750	1400.000	4000.000	1.0000
35	Spectrogram 1	1	135.527968750	135.553968750	1400.000	4000.000	1.0000
